status,failed_checks,base_strategy_id,base_asset_key,target_asset_key,target_symbol,phase,direction,invert_signal,rr,execution_timeframe,one_minute_refined_trades,source_best_pf,source_best_trades,source_best_total_r,pf,trades,win_rate_pct,total_r,avg_r,max_drawdown_r,min_half_pf,min_quarter_pf,rolling20_pf_p25,bootstrap_pf_p05,block_bootstrap_pf_p05,annual_windows,annual_pass_rate,worst_annual_pf,min_planned_rr,exit_reasons,variant_id
reject,"overall_pf_gt_min,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_london_first30_last30_momentum_month_8_c5f12647,eur_cad,british_pound_futures,6B,competition_session_edge,opposite,True,4,1m,84,1.452855,88,10.708409,1.361696,84,33.333333,7.318450,0.087124,7.269668,0.935148,0.744018,0.594533,0.782735,0.799249,4,0.500000,0.644532,3.560795,sl:36;sl_gap:15;time_exit:31;tp:2,competition_session_edge|family=london_first30_last30_momentum_month_8|direction=same|entry=930|exit=945|min_signal_atr=0|signal_end=195|signal_start=180|signal_month=8|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,simple_bootstrap_p05_gt_1",competition_eur_chf_daily_tsmom_next_overnight_weekday_side_2_short_15ab1798,eur_chf,nasdaq_100_futures,NQ,competition_session_edge,opposite,True,3,1m,139,1.377725,134,19.950885,1.359170,139,32.374101,33.754109,0.242835,8.004088,1.243945,1.155747,1.211150,0.953715,1.056257,5,0.600000,0.799194,2.986100,sl:92;sl_gap:2;time_exit:4;tp:40;tp_gap:1,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_2_short|direction=contrarian|entry=945|exit=945|lookback=20|signal_weekday_side=2_short|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,crude_oil_futures,CL,competition_session_edge,opposite,True,2.5,1m,62,1.425277,62,7.701028,1.358498,62,48.387097,9.871241,0.159214,5.366022,1.244213,0.779433,1.170436,0.794797,0.833147,4,0.750000,0.779433,2.419658,sl:25;time_exit:29;tp:8,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_aud_usd_london_first30_ny_open_momentum_signalweekdayside_xasset_rr_4_0208edb7,aud_usd,nasdaq_100_futures,NQ,competition_session_edge,direct,False,4,1m,89,1.379690,88,23.644385,1.357903,89,28.089888,22.645262,0.254441,13.086374,1.247920,1.171591,0.995106,0.881222,0.782152,5,0.800000,0.530833,3.968035,sl:63;time_exit:7;tp:19,competition_session_edge|family=london_first30_ny_open_momentum_signalweekdayside|direction=same|entry=480|exit=570|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,trades_ge_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_london_first30_ny_open_momentum_signalweekdayside_xasset_rr_4_0208edb7,aud_usd,micro_ether_futures,MET,competition_session_edge,opposite,True,3,1m,16,1.305707,43,8.292405,1.356654,16,37.500000,3.572829,0.223302,3.995888,1.256558,0.466010,1.356654,0.424854,0.635130,2,0.000000,0.742547,2.926368,sl:8;sl_gap:2;time_exit:2;tp:4,competition_session_edge|family=london_first30_ny_open_momentum_signalweekdayside|direction=same|entry=480|exit=570|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,overall_pf_gt_min,competition_eur_chf_daily_tsmom_next_overnight_weekday_side_2_short_15ab1798,eur_chf,nasdaq_100_futures,NQ,competition_session_edge,opposite,True,2.5,1m,139,1.377725,134,19.950885,1.352153,139,35.971223,31.335646,0.225436,7.003306,1.212220,1.119877,1.211317,1.016476,1.010398,5,0.600000,0.750613,2.491257,sl:87;sl_gap:2;time_exit:3;tp:46;tp_gap:1,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_2_short|direction=contrarian|entry=945|exit=945|lookback=20|signal_weekday_side=2_short|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,british_pound_futures,6B,competition_session_edge,direct,False,4,1m,59,1.471403,60,4.315747,1.346752,59,47.457627,3.174553,0.053806,3.604610,1.253017,0.630462,1.079976,0.611686,0.665557,4,0.500000,0.630462,3.828861,sl:3;time_exit:55;tp:1,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_30y_bond_futures,ZB,competition_session_edge,opposite,True,5,1m,122,1.410944,122,15.439491,1.340887,122,39.344262,21.527018,0.176451,14.207723,1.086851,0.979161,0.830430,0.927002,0.854743,5,0.800000,0.555591,4.140449,sl:45;sl_gap:16;time_exit:54;tp:6;tp_gap:1,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1",competition_eur_chf_daily_tsmom_next_overnight_weekday_side_2_short_15ab1798,eur_chf,nasdaq_100_futures,NQ,competition_session_edge,opposite,True,4,1m,139,1.377725,134,19.950885,1.332026,139,27.338129,33.529463,0.241219,8.008393,1.091659,0.951656,1.067660,0.951828,0.973423,5,0.600000,0.568111,3.981466,sl:99;sl_gap:2;time_exit:8;tp:29;tp_gap:1,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_2_short|direction=contrarian|entry=945|exit=945|lookback=20|signal_weekday_side=2_short|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_eur_cad_london_first30_last30_momentum_month_8_c5f12647,eur_cad,new_zealand_dollar_futures,6N,competition_session_edge,opposite,True,3,1m,84,1.425191,88,7.699246,1.330078,84,44.047619,5.383985,0.064095,3.937466,1.266273,1.163341,0.894239,0.826076,0.759179,4,1.000000,1.048332,2.829085,sl:22;sl_gap:19;time_exit:42;tp:1,competition_session_edge|family=london_first30_last30_momentum_month_8|direction=same|entry=930|exit=945|min_signal_atr=0|signal_end=195|signal_start=180|signal_month=8|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_eur_cad_london_first30_last30_momentum_month_8_c5f12647,eur_cad,new_zealand_dollar_futures,6N,competition_session_edge,opposite,True,5,1m,84,1.425191,88,7.699246,1.330078,84,44.047619,5.383985,0.064095,3.937466,1.266273,1.163341,0.894239,0.848583,0.752297,4,1.000000,1.048332,4.715142,sl:22;sl_gap:19;time_exit:43,competition_session_edge|family=london_first30_last30_momentum_month_8|direction=same|entry=930|exit=945|min_signal_atr=0|signal_end=195|signal_start=180|signal_month=8|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,planned_rr_gt_2,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,british_pound_futures,6B,competition_session_edge,opposite,True,2,1m,109,1.415411,114,13.679276,1.330056,109,50.458716,15.106329,0.138590,7.174219,1.219285,1.058414,0.907422,0.909752,0.920772,5,0.800000,0.819536,1.857182,sl:31;sl_gap:10;time_exit:52;tp:6;tp_gap:10,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_aud_usd_london_first30_ny_open_momentum_month_4_6674a830,aud_usd,sp_500_futures,ES,competition_session_edge,direct,False,5,1m,105,1.322298,105,13.254901,1.329057,105,26.666667,25.259708,0.240569,15.787457,1.061277,0.856797,0.659877,0.862211,0.810403,5,0.600000,0.512588,4.669833,sl:77;time_exit:12;tp:16,competition_session_edge|family=london_first30_ny_open_momentum_month_4|direction=same|entry=480|exit=570|min_signal_atr=0|signal_end=195|signal_start=180|signal_month=4|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,gold_futures,GC,competition_session_edge,direct,False,4,1m,59,1.376044,59,6.443612,1.325520,59,49.152542,8.083413,0.137007,9.158372,1.178553,0.471431,0.678876,0.768694,0.701346,4,0.500000,0.764908,3.930877,sl:22;time_exit:35;tp:2,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,gold_futures,GC,competition_session_edge,direct,False,5,1m,59,1.376044,59,6.443612,1.319408,59,49.152542,7.931622,0.134434,9.158372,1.178553,0.471431,0.678876,0.747724,0.704344,4,0.500000,0.764908,4.913596,sl:22;time_exit:36;tp:1,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,dow_jones_futures,YM,competition_session_edge,direct,False,5,1m,73,1.515373,72,12.796385,1.314339,73,39.726027,13.349878,0.182875,6.872378,1.159286,0.579448,0.870154,0.825278,0.853365,5,0.800000,0.927691,4.857739,sl:41;sl_gap:1;time_exit:28;tp:3,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,new_zealand_dollar_futures,6N,competition_session_edge,direct,False,3,1m,75,1.498522,83,7.533689,1.313048,75,45.333333,5.147474,0.068633,5.576692,0.989315,0.643090,0.609754,0.816032,0.789376,5,0.600000,0.739898,2.801043,sl:5;sl_gap:5;time_exit:65,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,new_zealand_dollar_futures,6N,competition_session_edge,direct,False,4,1m,75,1.498522,83,7.533689,1.313048,75,45.333333,5.147474,0.068633,5.576692,0.989315,0.643090,0.609754,0.816053,0.810697,5,0.600000,0.739898,3.734724,sl:5;sl_gap:5;time_exit:65,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,new_zealand_dollar_futures,6N,competition_session_edge,direct,False,5,1m,75,1.498522,83,7.533689,1.313048,75,45.333333,5.147474,0.068633,5.576692,0.989315,0.643090,0.609754,0.815169,0.792310,5,0.600000,0.739898,4.668405,sl:5;sl_gap:5;time_exit:65,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,new_zealand_dollar_futures,6N,competition_session_edge,direct,False,2,1m,75,1.498522,83,7.533689,1.313048,75,45.333333,5.147474,0.068633,5.576692,0.989315,0.643090,0.609754,0.820700,0.807381,5,0.600000,0.739898,1.867362,sl:5;sl_gap:5;time_exit:65,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,new_zealand_dollar_futures,6N,competition_session_edge,direct,False,2.5,1m,75,1.498522,83,7.533689,1.313048,75,45.333333,5.147474,0.068633,5.576692,0.989315,0.643090,0.609754,0.771400,0.783197,5,0.600000,0.739898,2.267511,sl:5;sl_gap:5;time_exit:65,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,planned_rr_gt_2,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,gold_futures,GC,competition_session_edge,direct,False,2,1m,51,1.717661,51,7.156955,1.311777,51,54.901961,3.109231,0.060965,3.300080,1.053426,0.769694,0.881961,0.731554,0.712029,4,0.500000,0.660906,1.954639,sl:4;time_exit:45;tp:2,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_eur_chf_ny_open_gap_fade_month_9_5044d21c,eur_chf,micro_bitcoin_futures,MBT,competition_session_edge,opposite,True,5,1m,53,1.339039,62,7.075763,1.308839,53,35.849057,9.913634,0.187050,6.086052,1.261213,0.623968,1.153252,0.692850,0.816996,4,0.750000,0.865828,4.870972,sl:24;sl_gap:7;time_exit:19;tp:3,competition_session_edge|family=ny_open_gap_fade_month_9|direction=fade|entry=570|exit=660|min_gap_atr=0.25|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1",competition_aud_usd_london_first30_ny_open_momentum_weekday_side_0_short_xasset_rr_5_3aca24b7,aud_usd,copper_futures,HG,competition_session_edge,direct,False,5,1m,113,1.385970,112,26.713811,1.302104,113,32.743363,21.254392,0.188092,11.065112,1.278459,0.883037,0.988976,0.856404,0.902236,5,1.000000,1.049663,4.807305,sl:66;sl_gap:2;time_exit:36;tp:9,competition_session_edge|family=london_first30_ny_open_momentum_weekday_side_0_short|direction=same|entry=480|exit=570|min_signal_atr=0|signal_end=195|signal_start=180|signal_weekday_side=0_short|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_eur_cad_london_first30_last30_momentum_month_8_c5f12647,eur_cad,new_zealand_dollar_futures,6N,competition_session_edge,opposite,True,2.5,1m,84,1.425191,88,7.699246,1.300700,84,44.047619,4.904795,0.058390,3.937466,1.266273,1.163341,0.894239,0.823510,0.761167,4,1.000000,1.048332,2.317412,sl:22;sl_gap:19;time_exit:42;tp:1,competition_session_edge|family=london_first30_last30_momentum_month_8|direction=same|entry=930|exit=945|min_signal_atr=0|signal_end=195|signal_start=180|signal_month=8|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_aud_usd_london_first30_ny_open_momentum_signalweekdayside_xasset_rr_4_0208edb7,aud_usd,dow_jones_futures,YM,competition_session_edge,direct,False,3,1m,87,1.446839,86,27.665973,1.298767,87,31.034483,17.906990,0.205827,8.087105,1.162123,0.844488,0.991817,0.888537,0.893479,5,0.600000,0.597648,2.866681,sl:60;time_exit:2;tp:25,competition_session_edge|family=london_first30_ny_open_momentum_signalweekdayside|direction=same|entry=480|exit=570|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1",competition_aud_usd_london_first30_ny_open_momentum_weekday_side_0_short_xasset_rr_5_3aca24b7,aud_usd,copper_futures,HG,competition_session_edge,direct,False,2.5,1m,113,1.385970,112,26.713811,1.293985,113,36.283186,19.953007,0.176575,11.868497,1.128588,0.823009,0.833838,0.902589,0.910023,5,0.800000,0.630200,2.384053,sl:65;sl_gap:2;time_exit:14;tp:30;tp_gap:2,competition_session_edge|family=london_first30_ny_open_momentum_weekday_side_0_short|direction=same|entry=480|exit=570|min_signal_atr=0|signal_end=195|signal_start=180|signal_weekday_side=0_short|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,planned_rr_gt_2,quarter_pf_gt_1,simple_bootstrap_p05_gt_1",competition_aud_usd_london_first30_ny_open_momentum_month_4_6674a830,aud_usd,crude_oil_futures,CL,competition_session_edge,direct,False,2,1m,102,1.324471,102,12.574557,1.293761,102,39.215686,18.169776,0.178135,6.007096,1.289640,0.941356,1.329082,0.917867,1.003212,5,1.000000,1.075889,1.896640,sl:62;tp:40,competition_session_edge|family=london_first30_ny_open_momentum_month_4|direction=same|entry=480|exit=570|min_signal_atr=0|signal_end=195|signal_start=180|signal_month=4|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_aud_usd_daily_tsmom_next_overnight_month_6_c0c3d057,aud_usd,nasdaq_100_futures,NQ,competition_session_edge,opposite,True,4,1m,88,1.376254,81,11.278595,1.293119,88,31.818182,17.356489,0.197233,9.118386,1.214766,0.875047,1.127343,0.798599,0.858203,5,0.600000,0.127087,3.981841,end:1;sl:56;sl_gap:2;time_exit:12;tp:15;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_month_6|direction=contrarian|entry=945|exit=945|lookback=20|signal_month=6|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_eur_chf_ny_open_gap_fade_month_9_5044d21c,eur_chf,us_treasury_2y_note_futures,ZT,competition_session_edge,opposite,True,5,1m,56,1.557578,57,10.240515,1.289412,56,37.500000,9.663516,0.172563,8.598653,0.875580,0.649117,0.923962,0.704095,0.781982,4,0.750000,0.712722,4.221653,sl:31;sl_gap:3;time_exit:20;tp:2,competition_session_edge|family=ny_open_gap_fade_month_9|direction=fade|entry=570|exit=660|min_gap_atr=0.25|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
