strategy_id,label,asset_key,symbol,market,family,provenance,profit_factor,trades,total_r,win_rate_pct,max_drawdown_r,params
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_660_ming_9ee897e0,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,0.987678,865,-10.010948,48.21,54.780574,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.5}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_945_mingapatr_0_5_c94dff9b,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,0.957728,840,-52.200045,50.12,168.257197,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.5}"
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_945_ming_7018b464,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,1.044138,840,52.200045,49.4,104.804448,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.5}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_615_mingapatr_0_75_ecca690e,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,0.991038,829,-5.505787,49.46,69.283483,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.75}"
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_615_ming_e98473cf,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,1.009043,829,5.505787,48.61,71.200218,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.75}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_660_mingapatr_0_75_0e40cb22,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,1.007617,828,5.901226,51.21,44.887427,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.75}"
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_660_ming_f3542c50,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,0.992441,828,-5.901226,48.19,49.552191,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.75}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_945_mingapatr_0_75_081df793,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,0.953558,806,-55.679611,50.25,168.5846,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.75}"
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_945_ming_be38677c,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,1.048703,806,55.679611,49.26,100.514002,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.75}"
gbp_usd_asia_range_london_breakout_breakendminute_360_breakstartminute_180_direction_break_455de36f,GBPUSD Asia Range London Breakout,gbp_usd,GBPUSD,forex,asia_range_london_breakout,research_derived/session_specific,0.984099,989,-6.038738,50.66,19.508224,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""breakout"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 1.0}"
gbp_usd_asia_range_london_breakout_breakendminute_360_breakstartminute_180_direction_fade__4fec4857,GBPUSD Asia Range London Breakout,gbp_usd,GBPUSD,forex,asia_range_london_breakout,research_derived/session_specific,0.680636,985,-186.875421,40.51,190.875421,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""fade"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 1.0}"
gbp_usd_asia_range_london_breakout_breakendminute_360_breakstartminute_180_direction_break_37df6c36,GBPUSD Asia Range London Breakout,gbp_usd,GBPUSD,forex,asia_range_london_breakout,research_derived/session_specific,0.999847,989,-0.061542,47.52,20.920961,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""breakout"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 1.5}"
gbp_usd_asia_range_london_breakout_breakendminute_360_breakstartminute_180_direction_fade__b8968bc2,GBPUSD Asia Range London Breakout,gbp_usd,GBPUSD,forex,asia_range_london_breakout,research_derived/session_specific,0.822285,985,-112.875421,35.43,129.375421,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""fade"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 1.5}"
gbp_usd_asia_range_london_breakout_breakendminute_360_breakstartminute_180_direction_break_5cbc20db,GBPUSD Asia Range London Breakout,gbp_usd,GBPUSD,forex,asia_range_london_breakout,research_derived/session_specific,1.023176,989,9.470379,46.81,18.054521,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""breakout"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 2.0}"
gbp_usd_asia_range_london_breakout_breakendminute_360_breakstartminute_180_direction_fade__f7a3e05b,GBPUSD Asia Range London Breakout,gbp_usd,GBPUSD,forex,asia_range_london_breakout,research_derived/session_specific,0.920676,985,-53.317399,31.68,72.561843,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""fade"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 2.0}"
gbp_usd_asia_range_london_breakout_breakendminute_360_breakstartminute_180_direction_break_c9f83154,GBPUSD Asia Range London Breakout,gbp_usd,GBPUSD,forex,asia_range_london_breakout,research_derived/session_specific,1.024606,989,10.112734,46.41,19.686361,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""breakout"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 2.5}"
gbp_usd_asia_range_london_breakout_breakendminute_360_breakstartminute_180_direction_fade__efd98ed6,GBPUSD Asia Range London Breakout,gbp_usd,GBPUSD,forex,asia_range_london_breakout,research_derived/session_specific,0.969441,985,-21.579304,28.12,52.191303,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""fade"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 2.5}"
gbp_usd_ny_opening_range_breakout_breakendminute_720_breakstartminute_600_direction_breako_04ea9860,GBPUSD Ny Opening Range Breakout,gbp_usd,GBPUSD,forex,ny_opening_range_breakout,research_derived/session_specific,0.931548,1112,-34.284356,47.84,46.324525,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""breakout"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 1.0}"
gbp_usd_ny_opening_range_breakout_breakendminute_720_breakstartminute_600_direction_fade_f_8ad173a2,GBPUSD Ny Opening Range Breakout,gbp_usd,GBPUSD,forex,ny_opening_range_breakout,research_derived/session_specific,0.761534,1112,-148.922602,43.26,155.712075,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""fade"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 1.0}"
gbp_usd_ny_opening_range_breakout_breakendminute_720_breakstartminute_600_direction_breako_41e19da1,GBPUSD Ny Opening Range Breakout,gbp_usd,GBPUSD,forex,ny_opening_range_breakout,research_derived/session_specific,0.958879,1112,-22.593858,42.45,38.745107,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""breakout"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 1.5}"
gbp_usd_ny_opening_range_breakout_breakendminute_720_breakstartminute_600_direction_fade_f_f6e1dd03,GBPUSD Ny Opening Range Breakout,gbp_usd,GBPUSD,forex,ny_opening_range_breakout,research_derived/session_specific,0.894401,1112,-71.975594,37.77,88.265068,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""fade"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 1.5}"
gbp_usd_ny_opening_range_breakout_breakendminute_720_breakstartminute_600_direction_breako_5d13259e,GBPUSD Ny Opening Range Breakout,gbp_usd,GBPUSD,forex,ny_opening_range_breakout,research_derived/session_specific,0.990891,1112,-5.137892,40.74,38.663967,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""breakout"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 2.0}"
gbp_usd_ny_opening_range_breakout_breakendminute_720_breakstartminute_600_direction_fade_f_f2528841,GBPUSD Ny Opening Range Breakout,gbp_usd,GBPUSD,forex,ny_opening_range_breakout,research_derived/session_specific,0.91721,1112,-60.94121,32.64,80.730684,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""fade"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 2.0}"
gbp_usd_ny_opening_range_breakout_breakendminute_720_breakstartminute_600_direction_breako_ef7ced73,GBPUSD Ny Opening Range Breakout,gbp_usd,GBPUSD,forex,ny_opening_range_breakout,research_derived/session_specific,0.994182,1112,-3.338023,39.84,40.473734,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""breakout"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 2.5}"
gbp_usd_ny_opening_range_breakout_breakendminute_720_breakstartminute_600_direction_fade_f_a4eb5c4c,GBPUSD Ny Opening Range Breakout,gbp_usd,GBPUSD,forex,ny_opening_range_breakout,research_derived/session_specific,0.944076,1112,-43.034338,29.41,74.411998,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""fade"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 2.5}"
gbp_usd_daily_tsmom_next_rth_direction_momentum_entryminute_570_exitminute_945_lookbackday_47b7b488,GBPUSD Daily Tsmom Next Rth,gbp_usd,GBPUSD,forex,daily_tsmom_next_rth,research_derived,0.980255,1124,-31.740348,48.58,189.839187,"{""direction"": ""momentum"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 3}"
gbp_usd_daily_tsmom_next_rth_direction_contrarian_entryminute_570_exitminute_945_lookbackd_45cc4822,GBPUSD Daily Tsmom Next Rth,gbp_usd,GBPUSD,forex,daily_tsmom_next_rth,research_derived,1.020142,1124,31.740348,50.8,119.520551,"{""direction"": ""contrarian"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 3}"
gbp_usd_daily_tsmom_next_overnight_direction_momentum_entryminute_945_exitminute_570_lookb_75312528,GBPUSD Daily Tsmom Next Overnight,gbp_usd,GBPUSD,forex,daily_tsmom_next_overnight,research_derived,0.950254,1124,-136.082315,47.95,253.6335,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 3}"
gbp_usd_daily_tsmom_next_overnight_direction_contrarian_entryminute_945_exitminute_570_loo_070a0e09,GBPUSD Daily Tsmom Next Overnight,gbp_usd,GBPUSD,forex,daily_tsmom_next_overnight,research_derived,1.05235,1124,136.082315,52.05,183.004,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 3}"
gbp_usd_daily_tsmom_next_rth_direction_momentum_entryminute_570_exitminute_945_lookbackday_35365120,GBPUSD Daily Tsmom Next Rth,gbp_usd,GBPUSD,forex,daily_tsmom_next_rth,research_derived,1.012176,1124,19.255452,49.73,124.348592,"{""direction"": ""momentum"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 5}"
gbp_usd_daily_tsmom_next_rth_direction_contrarian_entryminute_570_exitminute_945_lookbackd_7e7aa6b5,GBPUSD Daily Tsmom Next Rth,gbp_usd,GBPUSD,forex,daily_tsmom_next_rth,research_derived,0.987971,1124,-19.255452,49.64,160.390538,"{""direction"": ""contrarian"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 5}"
gbp_usd_daily_tsmom_next_overnight_direction_momentum_entryminute_945_exitminute_570_lookb_48e80e46,GBPUSD Daily Tsmom Next Overnight,gbp_usd,GBPUSD,forex,daily_tsmom_next_overnight,research_derived,0.860663,1124,-399.680036,46.53,467.495104,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 5}"
gbp_usd_daily_tsmom_next_overnight_direction_contrarian_entryminute_945_exitminute_570_loo_c8e06b56,GBPUSD Daily Tsmom Next Overnight,gbp_usd,GBPUSD,forex,daily_tsmom_next_overnight,research_derived,1.161895,1124,399.680036,53.47,109.139504,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 5}"
gbp_usd_daily_tsmom_next_rth_direction_momentum_entryminute_570_exitminute_945_lookbackday_2c2b595e,GBPUSD Daily Tsmom Next Rth,gbp_usd,GBPUSD,forex,daily_tsmom_next_rth,research_derived,1.050976,1125,79.108071,49.69,132.519274,"{""direction"": ""momentum"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 10}"
gbp_usd_daily_tsmom_next_rth_direction_contrarian_entryminute_570_exitminute_945_lookbackd_9f4fa34c,GBPUSD Daily Tsmom Next Rth,gbp_usd,GBPUSD,forex,daily_tsmom_next_rth,research_derived,0.951497,1125,-79.108071,49.69,164.158411,"{""direction"": ""contrarian"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 10}"
gbp_usd_daily_tsmom_next_overnight_direction_momentum_entryminute_945_exitminute_570_lookb_67f9a70c,GBPUSD Daily Tsmom Next Overnight,gbp_usd,GBPUSD,forex,daily_tsmom_next_overnight,research_derived,0.968247,1125,-86.18323,49.78,230.145834,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 10}"
gbp_usd_daily_tsmom_next_overnight_direction_contrarian_entryminute_945_exitminute_570_loo_71b85f28,GBPUSD Daily Tsmom Next Overnight,gbp_usd,GBPUSD,forex,daily_tsmom_next_overnight,research_derived,1.032795,1125,86.18323,50.22,173.028209,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 10}"
gbp_usd_daily_tsmom_next_rth_direction_momentum_entryminute_570_exitminute_945_lookbackday_8ff96de5,GBPUSD Daily Tsmom Next Rth,gbp_usd,GBPUSD,forex,daily_tsmom_next_rth,research_derived,0.98786,1125,-19.44987,47.91,134.403719,"{""direction"": ""momentum"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 20}"
gbp_usd_daily_tsmom_next_rth_direction_contrarian_entryminute_570_exitminute_945_lookbackd_641bd47b,GBPUSD Daily Tsmom Next Rth,gbp_usd,GBPUSD,forex,daily_tsmom_next_rth,research_derived,1.012289,1125,19.44987,51.47,134.075937,"{""direction"": ""contrarian"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 20}"
gbp_usd_daily_tsmom_next_overnight_direction_momentum_entryminute_945_exitminute_570_lookb_e52fbdea,GBPUSD Daily Tsmom Next Overnight,gbp_usd,GBPUSD,forex,daily_tsmom_next_overnight,research_derived,1.023637,1125,62.372473,49.51,302.502263,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 20}"
gbp_usd_daily_tsmom_next_overnight_direction_contrarian_entryminute_945_exitminute_570_loo_75d5e86c,GBPUSD Daily Tsmom Next Overnight,gbp_usd,GBPUSD,forex,daily_tsmom_next_overnight,research_derived,0.976909,1125,-62.372473,50.49,280.958696,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 20}"
gbp_usd_daily_tsmom_next_rth_direction_momentum_entryminute_570_exitminute_945_lookbackday_39cfd395,GBPUSD Daily Tsmom Next Rth,gbp_usd,GBPUSD,forex,daily_tsmom_next_rth,research_derived,0.953783,1126,-75.392867,49.38,164.207474,"{""direction"": ""momentum"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 40}"
gbp_usd_daily_tsmom_next_rth_direction_contrarian_entryminute_570_exitminute_945_lookbackd_a8a371d7,GBPUSD Daily Tsmom Next Rth,gbp_usd,GBPUSD,forex,daily_tsmom_next_rth,research_derived,1.048457,1126,75.392867,50.0,89.46564,"{""direction"": ""contrarian"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 40}"
gbp_usd_daily_tsmom_next_overnight_direction_momentum_entryminute_945_exitminute_570_lookb_4093c298,GBPUSD Daily Tsmom Next Overnight,gbp_usd,GBPUSD,forex,daily_tsmom_next_overnight,research_derived,1.076234,1126,196.151855,50.36,291.327535,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 40}"
gbp_usd_daily_tsmom_next_overnight_direction_contrarian_entryminute_945_exitminute_570_loo_f835a17c,GBPUSD Daily Tsmom Next Overnight,gbp_usd,GBPUSD,forex,daily_tsmom_next_overnight,research_derived,0.929166,1126,-196.151855,49.64,309.61129,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 40}"
gbp_jpy_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminute_945_minsig_831a84ad,GBPJPY Us First30 Last30 Momentum,gbp_jpy,GBPJPY,forex,us_first30_last30_momentum,research_derived/session_specific,1.008137,1127,2.099291,49.87,18.746446,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.0, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_jpy_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminute_945_minsig_db722e7a,GBPJPY Us First30 Last30 Momentum,gbp_jpy,GBPJPY,forex,us_first30_last30_momentum,research_derived/session_specific,1.006114,1082,1.521388,49.82,20.171765,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.05, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_jpy_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminute_945_minsig_fbe1d374,GBPJPY Us First30 Last30 Momentum,gbp_jpy,GBPJPY,forex,us_first30_last30_momentum,research_derived/session_specific,0.998097,1024,-0.448765,49.12,19.794684,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.1, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_jpy_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminute_945_minsig_7ee4e809,GBPJPY Us First30 Last30 Momentum,gbp_jpy,GBPJPY,forex,us_first30_last30_momentum,research_derived/session_specific,0.99826,932,-0.371752,49.03,18.019957,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.2, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_jpy_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminute_945_minsig_a6c19bd7,GBPJPY Us First30 Last30 Momentum,gbp_jpy,GBPJPY,forex,us_first30_last30_momentum,research_derived/session_specific,0.988172,804,-2.184834,49.88,14.959179,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.35, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_jpy_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminute_945_minsig_bd28518b,GBPJPY Us First30 Last30 Momentum,gbp_jpy,GBPJPY,forex,us_first30_last30_momentum,research_derived/session_specific,1.053485,667,7.893945,50.67,10.404529,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.5, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_jpy_us_first30_last30_reversal_direction_opposite_entryminute_930_exitbarminute_945_mi_2e07b2cb,GBPJPY Us First30 Last30 Reversal,gbp_jpy,GBPJPY,forex,us_first30_last30_reversal,research_derived/session_specific,0.991929,1127,-2.099291,47.38,23.062436,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.0, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
