dataset,trades,wins,losses,win_rate_pct,confidence_pct,confidence_lower_95_pct,profit_factor_atr,avg_pnl_atr,trades_per_day,trades_per_week,trades_per_month,active_days,trades_per_active_day,active_weeks,trades_per_active_week,base_trades,base_win_rate_pct,market,symbol
naked_short_4bar,353,194,159,54.95750708215298,54.93924209100305,49.76338266193159,1.2185099557858823,0.07281748351647531,0.32872247550683864,2.301057328547871,10.005490348239402,265,1.3320754716981131,135,2.6148148148148147,18133,48.49170021507748,forex,USDCAD
naked_short_4bar,287,161,126,56.09756097560976,56.06999077445535,50.3479224456164,1.474206342849122,0.11771650783491232,0.2672642085964555,1.8708494601751884,8.134854349154615,221,1.2986425339366516,131,2.1908396946564888,18126,48.15734304314245,forex,USDCHF
naked_short_4bar,348,181,167,52.01149425287356,51.998649526955084,46.76451585736364,0.9830820971739469,-0.006561059486547474,0.32407263697035543,2.268508458792488,9.863960887785193,277,1.256317689530686,134,2.5970149253731343,18128,47.52868490732568,forex,USDJPY
naked_short_4bar,413,198,215,47.94188861985472,47.94088871729513,43.134339006873546,1.1069170554901027,0.03624795836831345,0.3846183694850801,2.6923285863955604,11.706821621202126,302,1.3675496688741722,138,2.9927536231884058,17455,47.52792896018333,futures,6A
naked_short_4bar,390,200,190,51.28205128205128,51.27079105481409,46.32264252400673,1.3987074943064024,0.10370726540582288,0.3631989445500756,2.5423926118505293,11.054867874742929,301,1.2956810631229236,141,2.765957446808511,17432,46.8793024323084,futures,6B
naked_short_4bar,420,224,196,53.333333333333336,53.31940382010561,48.55936291007868,1.3408141315275346,0.1000174797112778,0.39113732490008146,2.73796127430057,11.905242326646231,317,1.3249211356466877,139,3.0215827338129495,17424,47.46900826446281,futures,6C
naked_short_4bar,369,190,179,51.490514905149055,51.480382311664165,46.394706372184416,1.1886505897889965,0.056557875603069276,0.34363874472522676,2.4054712130765874,10.45950429257409,270,1.3666666666666667,130,2.8384615384615386,17467,47.74145531573825,futures,6E
naked_short_4bar,233,131,102,56.22317596566524,56.19949316983215,49.85600831031265,1.5100925090373052,0.1842535274159777,0.2169880873850452,1.518916611695316,6.604574909782314,193,1.2072538860103628,122,1.9098360655737705,17464,50.68140174072377,futures,6J
naked_short_4bar,358,193,165,53.910614525139664,53.89506879688825,48.745711519971245,1.221977175073326,0.054115393914328014,0.33339800551006943,2.333786038570486,10.14780179271274,267,1.3408239700374531,136,2.6323529411764706,17422,48.32969808288371,futures,CL
naked_short_4bar,438,221,217,50.456621004566216,50.44770049835626,45.77592110062341,0.9189877674955007,-0.032914657064764256,0.40790035311008493,2.8553024717705946,12.415466997788212,320,1.36875,143,3.062937062937063,17387,46.540518778397654,futures,ES
naked_short_4bar,331,186,145,56.19335347432024,56.168237591887845,50.83889278560672,1.0852177378362533,0.03142412818164891,0.30824748268436064,2.1577323787905245,9.382282754205226,247,1.3400809716599191,132,2.507575757575758,17365,47.854880506766484,futures,GC
naked_short_4bar,361,191,170,52.90858725761773,52.89563430567349,47.760601132844,1.0384152841348024,0.013085257323719754,0.3361853209941214,2.35329724695885,10.232640707758572,255,1.415686274509804,134,2.6940298507462686,17412,48.21961865380197,futures,HG
naked_short_4bar,362,189,173,52.20994475138122,52.19969333185159,47.06807087799127,1.2114680040188603,0.07118968487557216,0.33712312289007024,2.3598618602304913,10.261185052966512,283,1.2791519434628975,139,2.6043165467625897,17402,48.48867946213079,futures,NG
