market,symbol,phase,pip_or_tick_size,round_trip_cost_units,signal_atr_mult,recent_signal_lookback,abs_close_ema200_atr_max,trade_rsi_min,trade_rsi_max,trades,wins,losses,win_rate_pct,profit_factor,avg_pips
futures,6E,mean_reversion,5e-05,2.0,2.0,16,,-0.05,0.15,118,80,38,67.79661016949152,0.7601985754370827,-9.415254237288163
futures,6E,mean_reversion,5e-05,2.0,1.5,6,0.75,,,105,74,31,70.47619047619048,0.7598659717051319,-6.142857142857298
futures,6E,mean_reversion,5e-05,2.0,1.5,6,0.75,-0.2,0.4,105,74,31,70.47619047619048,0.7598659717051319,-6.142857142857298
futures,6E,mean_reversion,5e-05,2.0,1.5,16,0.75,-0.05,0.15,52,38,14,73.07692307692307,0.7588466579292175,-7.07692307692337
futures,6E,mean_reversion,5e-05,2.0,3.0,24,0.75,-0.2,0.4,44,32,12,72.72727272727273,0.7575250836120447,-6.590909090908988
futures,6E,mean_reversion,5e-05,2.0,2.0,6,0.75,-0.05,0.15,53,37,16,69.81132075471697,0.75710227272728,-6.452830188679089
futures,6E,mean_reversion,5e-05,2.0,2.0,16,1.0,-0.2,0.4,94,68,26,72.3404255319149,0.7558516384587671,-7.212765957446848
futures,6E,mean_reversion,5e-05,2.0,2.0,24,,-0.1,0.1,103,65,38,63.10679611650486,0.7557105073334975,-9.864077669902775
futures,6E,mean_reversion,5e-05,2.0,1.5,16,1.0,,,108,76,32,70.37037037037037,0.7533936651583615,-7.064814814815098
futures,6E,mean_reversion,5e-05,2.0,2.0,10,1.0,-0.2,0.4,97,69,28,71.1340206185567,0.7524047025293877,-7.164948453608341
futures,6E,mean_reversion,5e-05,2.0,1.5,10,0.75,-0.05,0.15,66,50,16,75.75757575757575,0.7522403795466491,-7.121212121212228
futures,6E,mean_reversion,5e-05,2.0,1.5,16,1.5,-0.2,0.4,133,94,39,70.67669172932331,0.7501939487975119,-7.263157894736995
futures,6E,mean_reversion,5e-05,2.0,3.0,24,0.75,,,49,35,14,71.42857142857143,0.7468541820873434,-6.979591836734687
futures,6E,mean_reversion,5e-05,2.0,1.5,24,1.0,-0.2,0.4,98,69,29,70.40816326530613,0.7454946671570343,-7.0612244897961745
futures,6E,mean_reversion,5e-05,2.0,2.0,6,,-0.1,0.1,119,76,43,63.86554621848739,0.745240641711234,-10.008403361344417
futures,6E,mean_reversion,5e-05,2.0,2.0,10,1.0,-0.1,0.1,39,28,11,71.7948717948718,0.7449664429530223,-7.794871794871726
futures,6E,mean_reversion,5e-05,2.0,2.0,6,,-0.05,0.15,130,87,43,66.92307692307692,0.744152938783812,-9.676923076923119
futures,6E,mean_reversion,5e-05,2.0,2.0,16,1.0,-0.1,0.25,73,53,20,72.6027397260274,0.7429755872869653,-7.6438356164383405
futures,6E,mean_reversion,5e-05,2.0,1.5,16,1.0,-0.2,0.4,107,75,32,70.09345794392523,0.7404654169359957,-7.5046728971965475
futures,6E,mean_reversion,5e-05,2.0,2.0,10,1.0,-0.1,0.25,76,54,22,71.05263157894737,0.7387551113130381,-7.56578947368427
futures,6E,mean_reversion,5e-05,2.0,2.0,16,,-0.1,0.25,182,119,63,65.38461538461539,0.7337209302325604,-10.065934065934005
futures,6E,mean_reversion,5e-05,2.0,2.0,6,,-0.1,0.25,190,122,68,64.21052631578948,0.7335445772720747,-9.736842105263122
futures,6E,mean_reversion,5e-05,2.0,2.0,10,,-0.1,0.1,115,73,42,63.47826086956522,0.7324155732415603,-10.81739130434774
futures,6E,mean_reversion,5e-05,2.0,2.0,10,,-0.05,0.15,125,84,41,67.2,0.7321063394683026,-10.480000000000059
futures,6E,mean_reversion,5e-05,2.0,2.0,10,,-0.1,0.25,186,120,66,64.51612903225806,0.7290341237709677,-10.07526881720427
futures,6E,mean_reversion,5e-05,2.0,2.0,24,,-0.1,0.25,177,113,64,63.84180790960452,0.7279162365432853,-10.42372881355926
futures,6E,mean_reversion,5e-05,2.0,1.5,24,0.75,-0.1,0.25,67,46,21,68.65671641791045,0.7143658810325354,-7.597014925373477
futures,6E,mean_reversion,5e-05,2.0,1.5,24,1.0,-0.1,0.1,39,27,12,69.23076923076923,0.7063048683160281,-9.43589743589787
futures,6E,mean_reversion,5e-05,2.0,1.5,10,0.75,-0.1,0.1,50,37,13,74.0,0.705310880829013,-9.10000000000006
futures,6E,mean_reversion,5e-05,2.0,1.5,10,0.75,,,96,68,28,70.83333333333334,0.7043740573152265,-8.166666666666863
futures,6E,mean_reversion,5e-05,2.0,1.5,10,0.75,-0.2,0.4,96,68,28,70.83333333333334,0.7043740573152265,-8.166666666666863
futures,6E,mean_reversion,5e-05,2.0,2.0,10,0.75,-0.05,0.15,49,34,15,69.38775510204081,0.7014925373134373,-8.57142857142848
futures,6E,mean_reversion,5e-05,2.0,1.5,16,0.75,-0.1,0.1,36,25,11,69.44444444444444,0.6990622335890783,-9.805555555555864
futures,6E,mean_reversion,5e-05,2.0,2.0,10,0.75,-0.1,0.1,35,25,10,71.42857142857143,0.6975308641975364,-9.799999999999837
futures,6E,mean_reversion,5e-05,2.0,2.5,24,0.75,,,53,38,15,71.69811320754717,0.6926354230066966,-9.528301886792418
futures,6E,mean_reversion,5e-05,2.0,2.0,24,1.0,-0.1,0.25,68,48,20,70.58823529411765,0.6858490566037748,-9.794117647058812
futures,6E,mean_reversion,5e-05,2.0,2.0,24,,-0.05,0.15,113,72,41,63.716814159292035,0.6843313165032356,-13.38938053097347
futures,6E,mean_reversion,5e-05,2.0,2.5,24,0.75,-0.2,0.4,50,36,14,72.0,0.672843450479237,-10.23999999999989
futures,6E,mean_reversion,5e-05,2.0,1.5,24,0.75,-0.05,0.15,45,32,13,71.11111111111111,0.6631944444444371,-10.777777777778043
futures,6E,mean_reversion,5e-05,2.0,2.0,24,1.0,,,91,64,27,70.32967032967034,0.6623159303882172,-11.087912087912185
futures,6E,mean_reversion,5e-05,2.0,1.5,16,0.75,,,88,60,28,68.18181818181817,0.6561550151975564,-10.284090909091281
futures,6E,mean_reversion,5e-05,2.0,2.0,24,1.0,-0.2,0.4,90,63,27,70.0,0.6492637215528766,-11.644444444444519
futures,6E,mean_reversion,5e-05,2.0,2.0,24,0.75,-0.05,0.15,37,25,12,67.56756756756756,0.6478260869565337,-10.945945945945617
futures,6E,mean_reversion,5e-05,2.0,1.5,16,0.75,-0.2,0.4,87,59,28,67.81609195402298,0.6409574468084988,-10.862068965517617
futures,6E,mean_reversion,5e-05,2.0,2.0,6,0.75,,,87,60,27,68.96551724137932,0.623315118397084,-11.885057471264455
futures,6E,mean_reversion,5e-05,2.0,2.0,6,0.75,-0.1,0.25,69,48,21,69.56521739130434,0.6180458158017793,-11.840579710144905
futures,6E,mean_reversion,5e-05,2.0,2.0,6,0.75,-0.2,0.4,86,59,27,68.6046511627907,0.609107468123861,-12.476744186046572
futures,6E,mean_reversion,5e-05,2.0,1.5,24,0.75,,,82,55,27,67.07317073170732,0.6024285154719835,-12.378048780488148
futures,6E,mean_reversion,5e-05,2.0,2.0,10,0.75,,,83,57,26,68.67469879518072,0.594752186588918,-13.397590361445918
futures,6E,mean_reversion,5e-05,2.0,2.0,16,0.75,,,79,55,24,69.62025316455697,0.592114959469417,-14.012658227848156
futures,6E,mean_reversion,5e-05,2.0,1.5,24,0.75,-0.2,0.4,81,54,27,66.66666666666666,0.5867606737171854,-13.024691358025036
futures,6E,mean_reversion,5e-05,2.0,2.0,10,0.75,-0.1,0.25,65,45,20,69.23076923076923,0.581384471468663,-13.769230769230802
futures,6E,mean_reversion,5e-05,2.0,2.0,10,0.75,-0.2,0.4,82,56,26,68.29268292682927,0.5805393586005806,-14.036585365853767
futures,6E,mean_reversion,5e-05,2.0,2.0,16,0.75,-0.1,0.25,61,43,18,70.49180327868852,0.5777988614800795,-14.59016393442615
futures,6E,mean_reversion,5e-05,2.0,2.0,16,0.75,-0.2,0.4,78,54,24,69.23076923076923,0.5777450257921884,-14.692307692307718
futures,6E,mean_reversion,5e-05,2.0,1.5,24,0.75,-0.1,0.1,30,20,10,66.66666666666666,0.5547378104875664,-16.133333333333848
futures,6E,mean_reversion,5e-05,2.0,2.0,24,0.75,-0.1,0.25,57,38,19,66.66666666666666,0.500709219858161,-18.526315789473575
futures,6E,mean_reversion,5e-05,2.0,2.0,24,0.75,,,76,50,26,65.78947368421053,0.4854173650687223,-20.1973684210527
futures,6E,mean_reversion,5e-05,2.0,2.0,24,0.75,-0.2,0.4,75,49,26,65.33333333333333,0.4723432785786124,-20.986666666666707
futures,6E,momentum,5e-05,2.0,2.5,6,0.75,,,47,36,11,76.59574468085107,1.8902439024390183,20.191489361702
futures,6E,momentum,5e-05,2.0,3.0,24,1.0,,,43,32,11,74.4186046511628,1.732209737827706,18.18604651162775
futures,6E,momentum,5e-05,2.0,2.0,6,0.75,,,74,59,15,79.72972972972973,1.6459948320413318,10.135135135134998
futures,6E,momentum,5e-05,2.0,1.5,10,0.75,,,102,75,27,73.52941176470588,1.5354993983152947,8.725490196078555
futures,6E,momentum,5e-05,2.0,3.0,24,0.75,,,36,26,10,72.22222222222221,1.5173383317713185,15.333333333333277
futures,6E,momentum,5e-05,2.0,3.0,24,2.0,,,73,56,17,76.71232876712328,1.4725333333333408,12.13698630137007
futures,6E,momentum,5e-05,2.0,3.0,10,1.0,,,43,31,12,72.09302325581395,1.4210963455149397,11.790697674418379
futures,6E,momentum,5e-05,2.0,1.5,16,0.75,,,86,67,19,77.90697674418605,1.404132231404988,5.686046511628272
futures,6E,momentum,5e-05,2.0,2.5,6,1.0,,,63,48,15,76.19047619047619,1.3797183098591503,10.69841269841257
futures,6E,momentum,5e-05,2.0,1.5,6,0.75,,,104,79,25,75.96153846153845,1.3693379790940767,6.115384615384576
futures,6E,momentum,5e-05,2.0,3.0,16,1.0,,,42,30,12,71.42857142857143,1.3347176079734104,9.595238095237827
futures,6E,momentum,5e-05,2.0,2.0,24,0.75,,,66,52,14,78.78787878787878,1.2769784172661909,4.66666666666674
futures,6E,momentum,5e-05,2.0,1.5,10,2.0,,,230,166,64,72.17391304347827,1.273257287705968,4.6869565217392815
futures,6E,momentum,5e-05,2.0,3.0,24,1.5,,,58,44,14,75.86206896551724,1.2729836435420185,8.344827586206907
futures,6E,momentum,5e-05,2.0,1.5,10,1.0,,,126,88,38,69.84126984126983,1.249785775492719,4.626984126984154
futures,6E,momentum,5e-05,2.0,1.5,10,1.5,,,179,125,54,69.83240223463687,1.2224984462399069,4.0000000000000835
futures,6E,momentum,5e-05,2.0,2.5,10,0.75,,,40,32,8,80.0,1.2095070422535166,5.949999999999903
futures,6E,momentum,5e-05,2.0,2.5,24,0.75,,,36,28,8,77.77777777777779,1.1951951951951891,5.416666666666531
futures,6E,momentum,5e-05,2.0,3.0,10,0.75,,,35,24,11,68.57142857142857,1.1928512053200306,6.628571428571367
futures,6E,momentum,5e-05,2.0,3.0,24,3.0,,,102,76,26,74.50980392156863,1.1882817643186363,5.607843137255066
futures,6E,momentum,5e-05,2.0,1.5,16,1.5,,,158,116,42,73.41772151898735,1.1834755624515279,2.9936708860761714
futures,6E,momentum,5e-05,2.0,2.5,6,,,,266,181,85,68.04511278195488,1.180417291695077,4.973684210526307
futures,6E,momentum,5e-05,2.0,2.0,10,0.75,,,69,53,16,76.81159420289855,1.1757322175732285,3.652173913043629
futures,6E,momentum,5e-05,2.0,3.0,24,,,,172,120,52,69.76744186046511,1.16456390565003,5.232558139534966
futures,6E,momentum,5e-05,2.0,1.5,16,1.0,,,110,83,27,75.45454545454545,1.1621327529923942,2.7090909090910755
futures,6E,momentum,5e-05,2.0,1.5,16,2.0,,,210,155,55,73.80952380952381,1.1243937232525074,2.076190476190641
futures,6E,momentum,5e-05,2.0,2.5,6,1.5,,,90,69,21,76.66666666666667,1.115032679738559,3.9111111111110026
futures,6E,momentum,5e-05,2.0,3.0,10,2.0,,,76,56,20,73.68421052631578,1.1112916328188502,3.6052631578948806
futures,6E,momentum,5e-05,2.0,3.0,16,0.75,,,34,23,11,67.64705882352942,1.1064006650041527,3.7647058823528314
futures,6E,momentum,5e-05,2.0,3.0,10,,,,175,121,54,69.14285714285714,1.1049300466355776,3.6000000000000427
futures,6E,momentum,5e-05,2.0,3.0,10,1.5,,,59,43,16,72.88135593220339,1.0873737373737375,2.9322033898305317
futures,6E,momentum,5e-05,2.0,3.0,16,,,,171,118,53,69.00584795321637,1.0822837951301445,2.8654970760234533
futures,6E,momentum,5e-05,2.0,2.5,16,0.75,,,37,29,8,78.37837837837837,1.0721830985915455,2.2162162162161123
futures,6E,momentum,5e-05,2.0,3.0,16,2.0,,,74,54,20,72.97297297297297,1.0621445978878994,2.0675675675676883
futures,6E,momentum,5e-05,2.0,2.5,6,3.0,,,149,110,39,73.8255033557047,1.0384775374376054,1.2416107382550796
futures,6E,momentum,5e-05,2.0,1.5,10,,,,653,417,236,63.85911179173047,1.0380650994575,0.6447166921898153
futures,6E,momentum,5e-05,2.0,2.0,16,0.75,,,63,50,13,79.36507936507937,1.034980988593155,0.7301587301587115
futures,6E,momentum,5e-05,2.0,3.0,16,1.5,,,57,41,16,71.9298245614035,1.026262626262626,0.9122807017543773
futures,6E,momentum,5e-05,2.0,2.5,6,2.0,,,109,82,27,75.22935779816514,1.0123489227535458,0.4311926605504156
futures,6E,momentum,5e-05,2.0,1.5,10,3.0,,,319,218,101,68.3385579937304,1.0074955189832204,0.1442006269593182
futures,6E,momentum,5e-05,2.0,3.0,10,3.0,,,105,77,28,73.33333333333333,0.9944888399008021,-0.19047619047609315
futures,6E,momentum,5e-05,2.0,1.5,16,,,,591,379,212,64.12859560067682,0.979546148366742,-0.34010152284268347
futures,6E,momentum,5e-05,2.0,3.0,16,3.0,,,103,75,28,72.81553398058253,0.9746486635436787,-0.8932038834950511
futures,6E,momentum,5e-05,2.0,1.5,16,3.0,,,291,202,89,69.41580756013745,0.9671821953979659,-0.5979381443298364
futures,6E,momentum,5e-05,2.0,2.5,10,,,,254,169,85,66.53543307086615,0.909280259199259,-3.0866141732283663
futures,6E,momentum,5e-05,2.0,3.0,6,1.0,,,41,29,12,70.73170731707317,0.9015873015872938,-4.53658536585403
futures,6E,momentum,5e-05,2.0,2.0,6,,,,411,273,138,66.42335766423358,0.8811910377358492,-2.9416058394160562
futures,6E,momentum,5e-05,2.0,1.5,6,1.0,,,132,96,36,72.72727272727273,0.8752748978950626,-3.0075757575758644
futures,6E,momentum,5e-05,2.0,3.0,6,,,,168,115,53,68.45238095238095,0.8570265870862723,-6.273809523809526
futures,6E,momentum,5e-05,2.0,1.5,6,2.0,,,242,179,63,73.96694214876032,0.841562759767252,-3.9380165289255045
futures,6E,momentum,5e-05,2.0,2.5,24,,,,237,154,83,64.9789029535865,0.8365503588220716,-5.573839662447342
futures,6E,momentum,5e-05,2.0,2.0,6,1.0,,,90,69,21,76.66666666666667,0.8311688311688292,-4.911111111111186
futures,6E,momentum,5e-05,2.0,2.0,6,2.0,,,166,125,41,75.30120481927712,0.8175519630485008,-5.234939759036097
futures,6E,momentum,5e-05,2.0,2.5,16,,,,243,156,87,64.19753086419753,0.8036619069553196,-7.016460905349818
futures,6E,momentum,5e-05,2.0,2.0,6,3.0,,,233,169,64,72.53218884120172,0.8016661794796849,-5.824034334763937
futures,6E,momentum,5e-05,2.0,3.0,6,2.0,,,74,53,21,71.62162162162163,0.801185185185186,-9.067567567567533
futures,6E,momentum,5e-05,2.0,1.5,6,,,,622,397,225,63.82636655948553,0.7852343749999952,-4.419614147910068
futures,6E,momentum,5e-05,2.0,3.0,6,1.5,,,59,42,17,71.1864406779661,0.7673695126166599,-11.406779661017005
futures,6E,momentum,5e-05,2.0,1.5,24,,,,469,300,169,63.965884861407254,0.7646238059461187,-4.675906183368909
futures,6E,momentum,5e-05,2.0,1.5,24,0.75,,,81,62,19,76.5432098765432,0.7580188679245432,-6.333333333332939
futures,6E,momentum,5e-05,2.0,2.0,16,,,,361,240,121,66.4819944598338,0.751838946960897,-7.102493074792284
futures,6E,momentum,5e-05,2.0,2.0,24,,,,340,224,116,65.88235294117646,0.750635593220338,-6.923529411764738
futures,6E,momentum,5e-05,2.0,2.0,6,1.5,,,128,97,31,75.78125,0.741562426244985,-8.55468749999999
futures,6E,momentum,5e-05,2.0,2.5,24,3.0,,,135,98,37,72.5925925925926,0.7387339996493069,-11.037037037037061
futures,6E,momentum,5e-05,2.0,2.5,10,3.0,,,142,105,37,73.94366197183099,0.7299522476535495,-11.549295774647836
futures,6E,momentum,5e-05,2.0,1.5,6,1.5,,,187,133,54,71.12299465240642,0.7280030604437638,-7.6042780748662855
futures,6E,momentum,5e-05,2.0,2.0,10,,,,375,246,129,65.60000000000001,0.7278486740881539,-8.018666666666634
futures,6E,momentum,5e-05,2.0,3.0,6,0.75,,,32,21,11,65.625,0.7220751720487008,-16.406250000000146
futures,6E,momentum,5e-05,2.0,1.5,6,3.0,,,332,230,102,69.27710843373494,0.7027373325567857,-7.686746987951756
futures,6E,momentum,5e-05,2.0,2.0,24,1.0,,,81,62,19,76.5432098765432,0.6934731934731927,-9.740740740740796
futures,6E,momentum,5e-05,2.0,2.0,10,3.0,,,222,159,63,71.62162162162163,0.6772593188522414,-10.842342342342254
futures,6E,momentum,5e-05,2.0,3.0,6,3.0,,,103,73,30,70.87378640776699,0.6741992532914127,-16.097087378640776
futures,6E,momentum,5e-05,2.0,2.0,10,1.0,,,84,63,21,75.0,0.6734693877551077,-11.238095238095067
futures,6E,momentum,5e-05,2.0,2.0,24,3.0,,,203,145,58,71.42857142857143,0.6711772665764526,-10.773399014778395
futures,6E,momentum,5e-05,2.0,1.5,24,2.0,,,165,121,44,73.33333333333333,0.6656151419558373,-9.636363636363573
futures,6E,momentum,5e-05,2.0,2.5,10,2.0,,,103,78,25,75.72815533980582,0.6639004149377591,-16.51456310679613
futures,6E,momentum,5e-05,2.0,2.5,16,3.0,,,136,97,39,71.32352941176471,0.6621512659248514,-15.40441176470586
futures,6E,momentum,5e-05,2.0,2.5,10,1.0,,,55,43,12,78.18181818181819,0.6614232209737825,-16.436363636363655
futures,6E,momentum,5e-05,2.0,2.5,10,1.5,,,82,63,19,76.82926829268293,0.6601870078740147,-16.84146341463422
futures,6E,momentum,5e-05,2.0,2.0,10,2.0,,,154,114,40,74.02597402597402,0.6599182763744468,-11.889610389610237
futures,6E,momentum,5e-05,2.0,2.0,16,3.0,,,211,151,60,71.56398104265402,0.6572016460905348,-11.843601895734617
futures,6E,momentum,5e-05,2.0,1.5,24,1.0,,,100,74,26,74.0,0.6495894909688067,-10.669999999999815
futures,6E,momentum,5e-05,2.0,1.5,24,3.0,,,225,158,67,70.22222222222221,0.6485238330859314,-9.471111111111087
futures,6E,momentum,5e-05,2.0,2.5,24,2.0,,,94,70,24,74.46808510638297,0.6427490814782792,-17.58510638297873
futures,6E,momentum,5e-05,2.0,2.5,24,1.5,,,74,56,18,75.67567567567568,0.6387711864406771,-18.43243243243248
futures,6E,momentum,5e-05,2.0,2.0,24,1.5,,,110,84,26,76.36363636363637,0.6345780795344349,-13.699999999999896
futures,6E,momentum,5e-05,2.0,2.0,10,1.5,,,117,88,29,75.21367521367522,0.6332055041732505,-13.897435897435722
futures,6E,momentum,5e-05,2.0,2.5,24,1.0,,,50,38,12,76.0,0.6285037504934852,-18.820000000000057
futures,6E,momentum,5e-05,2.0,2.0,16,1.0,,,77,60,17,77.92207792207793,0.6171057380007219,-13.779220779220836
futures,6E,momentum,5e-05,2.0,2.5,16,2.0,,,98,72,26,73.46938775510205,0.6071911849990329,-20.734693877551038
futures,6E,momentum,5e-05,2.0,2.5,16,1.5,,,77,57,20,74.02597402597402,0.590038314176244,-22.23376623376631
futures,6E,momentum,5e-05,2.0,2.0,24,2.0,,,141,103,38,73.04964539007092,0.5884175866744167,-15.070921985815463
futures,6E,momentum,5e-05,2.0,2.5,16,1.0,,,50,38,12,76.0,0.5857677902621709,-22.12000000000009
futures,6E,momentum,5e-05,2.0,1.5,24,1.5,,,132,97,35,73.48484848484848,0.5752773375594324,-14.212121212121078
futures,6E,momentum,5e-05,2.0,2.0,16,1.5,,,108,82,26,75.92592592592592,0.5497255762897928,-18.990740740740694
futures,6E,momentum,5e-05,2.0,2.0,16,2.0,,,143,105,38,73.42657342657343,0.5434820044773567,-18.538461538461437
futures,6J,mean_reversion,5e-07,2.0,3.0,6,1.5,-0.1,0.25,49,41,8,83.6734693877551,1.8273026315789644,10.265306122449136
futures,6J,mean_reversion,5e-07,2.0,3.0,10,1.5,-0.1,0.25,49,41,8,83.6734693877551,1.8273026315789644,10.265306122449136
futures,6J,mean_reversion,5e-07,2.0,3.0,16,1.5,-0.1,0.25,49,41,8,83.6734693877551,1.8273026315789644,10.265306122449136
futures,6J,mean_reversion,5e-07,2.0,3.0,24,1.5,-0.1,0.25,47,39,8,82.97872340425532,1.7500000000000187,9.702127659574655
futures,6J,mean_reversion,5e-07,2.0,2.0,24,1.0,-0.1,0.1,37,29,8,78.37837837837837,1.5862944162436676,6.2432432432433735
futures,6J,mean_reversion,5e-07,2.0,3.0,6,,-0.05,0.15,59,46,13,77.96610169491525,1.5097906819716376,12.796610169491444
futures,6J,mean_reversion,5e-07,2.0,3.0,10,,-0.05,0.15,59,46,13,77.96610169491525,1.5097906819716376,12.796610169491444
futures,6J,mean_reversion,5e-07,2.0,3.0,16,,-0.05,0.15,59,46,13,77.96610169491525,1.5097906819716376,12.796610169491444
futures,6J,mean_reversion,5e-07,2.0,2.0,24,0.75,-0.1,0.1,31,24,7,77.41935483870968,1.5000000000000064,5.741935483871044
futures,6J,mean_reversion,5e-07,2.0,3.0,24,,-0.05,0.15,57,44,13,77.19298245614034,1.4780553679945956,12.421052631578888
futures,6J,mean_reversion,5e-07,2.0,2.0,24,0.75,-0.2,0.4,70,57,13,81.42857142857143,1.4717573221757343,6.442857142857159
futures,6J,mean_reversion,5e-07,2.0,3.0,6,,0.0,0.15,54,42,12,77.77777777777779,1.4444444444444406,11.999999999999902
futures,6J,mean_reversion,5e-07,2.0,3.0,10,,0.0,0.15,54,42,12,77.77777777777779,1.4444444444444406,11.999999999999902
futures,6J,mean_reversion,5e-07,2.0,3.0,16,,0.0,0.15,54,42,12,77.77777777777779,1.4444444444444406,11.999999999999902
futures,6J,mean_reversion,5e-07,2.0,1.5,24,1.0,,,93,73,20,78.49462365591397,1.438281250000005,6.032258064516198
futures,6J,mean_reversion,5e-07,2.0,3.0,24,,0.0,0.15,53,41,12,77.35849056603774,1.43415637860082,11.943396226414995
futures,6J,mean_reversion,5e-07,2.0,1.5,24,1.0,-0.2,0.4,89,70,19,78.65168539325843,1.4268398268398326,5.539325842696704
futures,6J,mean_reversion,5e-07,2.0,2.0,24,1.0,-0.1,0.25,69,55,14,79.71014492753623,1.4199328107502867,5.434782608695721
futures,6J,mean_reversion,5e-07,2.0,2.0,24,1.5,-0.1,0.25,91,73,18,80.21978021978022,1.4005582693649714,6.307692307692341
futures,6J,mean_reversion,5e-07,2.0,1.5,24,1.5,,,123,96,27,78.04878048780488,1.3992311916529407,5.910569105691098
futures,6J,mean_reversion,5e-07,2.0,1.5,24,1.5,-0.2,0.4,119,93,26,78.15126050420169,1.3885613207547203,5.537815126050466
futures,6J,mean_reversion,5e-07,2.0,1.5,10,1.5,,,143,109,34,76.22377622377621,1.381565906838456,5.384615384615407
futures,6J,mean_reversion,5e-07,2.0,1.5,10,1.5,-0.2,0.4,139,106,33,76.2589928057554,1.3708399366085604,5.050359712230242
futures,6J,mean_reversion,5e-07,2.0,2.0,24,0.75,,,74,60,14,81.08108108108108,1.3644773358001863,5.324324324324336
futures,6J,mean_reversion,5e-07,2.0,2.0,24,1.0,-0.05,0.15,45,36,9,80.0,1.3626062322946269,5.6888888888890214
futures,6J,mean_reversion,5e-07,2.0,2.0,24,0.75,-0.1,0.25,59,47,12,79.66101694915254,1.3607520564042304,5.203389830508474
futures,6J,mean_reversion,5e-07,2.0,1.5,16,1.5,,,134,103,31,76.86567164179104,1.3604826546003035,5.350746268656741
futures,6J,mean_reversion,5e-07,2.0,2.0,24,1.0,0.0,0.15,42,34,8,80.95238095238095,1.3592375366568983,5.833333333333441
futures,6J,mean_reversion,5e-07,2.0,1.5,16,1.5,-0.2,0.4,130,100,30,76.92307692307693,1.3481759656652381,4.99230769230772
futures,6J,mean_reversion,5e-07,2.0,2.0,24,1.5,-0.2,0.4,116,93,23,80.17241379310344,1.3346007604562786,5.310344827586266
futures,6J,mean_reversion,5e-07,2.0,2.0,24,0.75,0.0,0.15,38,31,7,81.57894736842105,1.3338509316770233,5.657894736842186
futures,6J,mean_reversion,5e-07,2.0,1.5,10,2.0,,,177,134,43,75.70621468926554,1.3282758620689696,5.378531073446386
futures,6J,mean_reversion,5e-07,2.0,2.0,16,1.5,-0.1,0.25,100,78,22,78.0,1.3269468479604463,5.290000000000024
futures,6J,mean_reversion,5e-07,2.0,1.5,16,2.0,,,170,129,41,75.88235294117646,1.321763276640059,5.452941176470644
futures,6J,mean_reversion,5e-07,2.0,1.5,24,0.75,,,80,62,18,77.5,1.317408906882593,4.900000000000029
futures,6J,mean_reversion,5e-07,2.0,2.0,24,0.75,-0.05,0.15,40,32,8,80.0,1.317365269461084,5.300000000000098
futures,6J,mean_reversion,5e-07,2.0,2.0,16,0.75,-0.2,0.4,75,60,15,80.0,1.3135669362084486,4.653333333333372
futures,6J,mean_reversion,5e-07,2.0,2.0,10,1.5,-0.1,0.25,103,80,23,77.66990291262135,1.305301645338209,4.864077669902922
