market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held
futures,CL,momentum,long,3473,3474,3568,2025-06-19 17:45:00+00:00,2025-06-19 18:00:00+00:00,2025-06-22 22:00:00+00:00,73.26,78.26,500.0,497.0,1.6402640264026402,500,300,3.0,tp,94
forex,EURUSD,momentum,short,3547,3548,3697,2025-06-19 18:00:00+00:00,2025-06-19 18:15:00+00:00,2025-06-23 09:15:00+00:00,1.14847,1.14657,19.000000000000128,17.000000000000128,0.08415841584158479,50,200,2.0,signal,149
futures,6E,momentum,short,3482,3483,3631,2025-06-19 18:00:00+00:00,2025-06-19 18:15:00+00:00,2025-06-23 09:15:00+00:00,1.1551,1.15305,41.000000000002146,38.000000000002146,0.07554671968191282,200,500,3.0,signal,148
futures,NQ,mean_reversion,long,3464,3465,3466,2025-06-19 22:00:00+00:00,2025-06-19 22:15:00+00:00,2025-06-19 22:30:00+00:00,21832.5,21870.0,150.0,147.0,0.2922465208747515,150,500,3.0,tp,1
futures,NQ,momentum,short,3464,3465,3466,2025-06-19 22:00:00+00:00,2025-06-19 22:15:00+00:00,2025-06-19 22:30:00+00:00,21832.5,21916.0,-334.0,-337.0,-1.0,500,334,3.0,sl,1
futures,6J,momentum,short,3501,3502,3549,2025-06-19 23:45:00+00:00,2025-06-20 00:00:00+00:00,2025-06-20 11:45:00+00:00,0.006952,0.0069335,36.99999999999884,33.99999999999884,0.11221122112210839,100,300,3.0,signal,47
gold_spot,XAUUSD,momentum,short,3501,3502,3507,2025-06-20 04:15:00+00:00,2025-06-20 04:30:00+00:00,2025-06-20 05:45:00+00:00,3356.715,3346.395,1032.0,1021.0,3.282958199356913,1032,300,11.0,tp,5
futures,ZN,mean_reversion,short,3501,3502,3513,2025-06-20 07:30:00+00:00,2025-06-20 07:45:00+00:00,2025-06-20 10:30:00+00:00,110.875,110.703125,11.0,8.0,0.1509433962264151,15,50,3.0,signal,11
forex,AUDUSD,mean_reversion,long,3651,3652,3658,2025-06-20 08:00:00+00:00,2025-06-20 08:15:00+00:00,2025-06-20 09:45:00+00:00,0.64883667,0.64946872,6.320499999999951,4.320499999999951,0.028424342105262835,50,150,2.0,signal,6
futures,ZB,mean_reversion,short,3503,3504,3513,2025-06-20 08:15:00+00:00,2025-06-20 08:30:00+00:00,2025-06-20 10:45:00+00:00,113.5625,113.28125,9.0,6.0,0.11320754716981132,15,50,3.0,signal,9
futures,ZB,momentum,long,3503,3504,3612,2025-06-20 08:15:00+00:00,2025-06-20 08:30:00+00:00,2025-06-23 12:30:00+00:00,113.5625,114.03125,15.0,12.0,0.15384615384615385,30,75,3.0,signal,108
forex,AUDUSD,mean_reversion,short,3664,3665,3676,2025-06-20 11:15:00+00:00,2025-06-20 11:30:00+00:00,2025-06-20 14:15:00+00:00,0.64866829,0.64758867,10.796200000000589,8.796200000000589,0.05786973684210914,50,150,2.0,signal,11
forex,USDCHF,momentum,short,3652,3653,3754,2025-06-20 11:30:00+00:00,2025-06-20 11:45:00+00:00,2025-06-23 15:00:00+00:00,0.81775999,0.81371999,40.40000000000043,38.40000000000043,0.07649402390438333,200,500,2.0,signal,101
gold_spot,XAUUSD,momentum,short,3538,3539,3539,2025-06-20 13:30:00+00:00,2025-06-20 13:45:00+00:00,2025-06-20 13:45:00+00:00,3364.295,3367.295,-300.0,-311.0,-1.0,1032,300,11.0,sl,0
futures,NQ,momentum,long,3529,3530,3531,2025-06-20 14:15:00+00:00,2025-06-20 14:30:00+00:00,2025-06-20 14:45:00+00:00,21936.75,21853.25,-334.0,-337.0,-1.0,500,334,3.0,sl,1
futures,ES,momentum,long,3530,3531,3616,2025-06-20 14:30:00+00:00,2025-06-20 14:45:00+00:00,2025-06-23 13:00:00+00:00,6028.5,6026.75,-7.0,-10.0,-0.033003300330033,300,300,3.0,signal,85
futures,NQ,mean_reversion,short,3530,3531,3531,2025-06-20 14:30:00+00:00,2025-06-20 14:45:00+00:00,2025-06-20 14:45:00+00:00,21880.25,21842.75,150.0,147.0,0.2922465208747515,150,500,3.0,tp,0
futures,ZB,mean_reversion,long,3531,3532,3540,2025-06-20 15:15:00+00:00,2025-06-20 15:30:00+00:00,2025-06-20 17:30:00+00:00,113.46875,113.9375,15.0,12.0,0.22641509433962265,15,50,3.0,tp,8
gold_spot,XAUUSD,momentum,short,3568,3569,3569,2025-06-22 22:00:00+00:00,2025-06-22 22:15:00+00:00,2025-06-22 22:15:00+00:00,3380.1,3383.1,-300.0,-311.0,-1.0,1032,300,11.0,sl,0
gold_spot,XAUUSD,mean_reversion,short,3576,3577,3581,2025-06-23 00:00:00+00:00,2025-06-23 00:15:00+00:00,2025-06-23 01:15:00+00:00,3368.485,3357.5150000000003,1097.0,1086.0,3.491961414790997,1097,300,11.0,tp,4
