market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held
futures,CL,momentum,short,290431,290432,290650,2022-09-28 08:15:00+00:00,2022-09-28 08:30:00+00:00,2022-09-30 17:00:00+00:00,77.98,79.97,-198.9999999999995,-201.9999999999995,-0.4015904572564602,500,500,3.0,signal,218
futures,SI,momentum,long,289283,289284,289323,2022-09-29 05:45:00+00:00,2022-09-29 06:00:00+00:00,2022-09-29 15:45:00+00:00,18.615,18.73,23.0000000000004,20.0000000000004,0.0397614314115316,150,500,3.0,signal,39
futures,YM,mean_reversion,long,288436,288437,288527,2022-09-29 20:00:00+00:00,2022-09-29 20:15:00+00:00,2022-09-30 19:45:00+00:00,29314.0,28814.0,-500.0,-503.0,-1.0,300,500,3.0,sl,90
futures,ES,mean_reversion,long,288359,288360,288457,2022-09-30 14:45:00+00:00,2022-09-30 15:00:00+00:00,2022-10-03 16:15:00+00:00,3666.75,3671.5,19.0,16.0,0.0318091451292246,200,500,3.0,signal,97
futures,SI,momentum,long,289853,289854,290336,2022-10-07 10:15:00+00:00,2022-10-07 10:30:00+00:00,2022-10-14 16:00:00+00:00,20.65,18.15,-500.0,-503.0,-1.0,150,500,3.0,sl,482
futures,CL,momentum,short,291344,291345,291370,2022-10-12 06:30:00+00:00,2022-10-12 06:45:00+00:00,2022-10-12 13:00:00+00:00,89.69,88.53,115.99999999999966,112.99999999999966,0.2246520874751484,500,500,3.0,signal,25
futures,CL,momentum,long,291535,291536,291741,2022-10-14 08:15:00+00:00,2022-10-14 08:30:00+00:00,2022-10-18 13:45:00+00:00,88.56,83.56,-500.0,-503.0,-1.0,500,500,3.0,sl,205
futures,SI,momentum,long,290690,290691,290697,2022-10-20 12:30:00+00:00,2022-10-20 12:45:00+00:00,2022-10-20 14:15:00+00:00,18.515,18.775,51.9999999999996,48.9999999999996,0.0974155069582497,150,500,3.0,signal,6
futures,ES,mean_reversion,short,289652,289653,289658,2022-10-20 16:00:00+00:00,2022-10-20 16:15:00+00:00,2022-10-20 17:30:00+00:00,3707.75,3691.75,64.0,61.0,0.1212723658051689,200,500,3.0,signal,5
futures,YM,mean_reversion,short,289800,289801,289815,2022-10-20 16:00:00+00:00,2022-10-20 16:15:00+00:00,2022-10-20 19:45:00+00:00,30567.0,30362.0,205.0,202.0,0.4015904572564612,300,500,3.0,signal,14
futures,SI,momentum,short,290783,290784,290958,2022-10-21 12:45:00+00:00,2022-10-21 13:00:00+00:00,2022-10-25 10:30:00+00:00,18.485,18.77,-57.00000000000003,-60.00000000000003,-0.1192842942345925,150,500,3.0,signal,174
futures,CL,momentum,long,292065,292066,292272,2022-10-24 02:45:00+00:00,2022-10-24 03:00:00+00:00,2022-10-26 08:30:00+00:00,84.76,85.14,37.999999999999545,34.999999999999545,0.069582504970178,500,500,3.0,signal,206
