market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,key,size_multiplier,dollars_per_unit,pnl_dollars,risk_dollars,target_dollars,session_key
futures,YM,ict_sweep_fvg,short,17792,17808,17808,2024-09-12 12:45:00+00:00,2024-09-12 16:45:00+00:00,2024-09-12 16:45:00+00:00,40948.0,40993.0,-45.0,-48.0,-1.1428571428571428,45.0,45.0,3.0,sl,0,YM:ict_sweep_fvg,35.0,0.5,-840.0,840.0,787.5,2024-09-12
futures,NQ,ict_sweep_fvg,short,17855,17862,17862,2024-09-13 05:30:00+00:00,2024-09-13 07:15:00+00:00,2024-09-13 07:15:00+00:00,19471.25,19453.75,70.0,67.0,1.0,70.0,70.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,502.5,547.5,525.0,2024-09-13
futures,RTY,ict_sweep_fvg,short,17972,17978,17978,2024-09-16 12:00:00+00:00,2024-09-16 13:30:00+00:00,2024-09-16 13:30:00+00:00,2195.8,2192.3,35.0,32.0,1.0,35.0,35.0,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,640.0,760.0,700.0,2024-09-16
futures,GC,ict_sweep_fvg,long,18067,18083,18083,2024-09-17 05:15:00+00:00,2024-09-17 09:15:00+00:00,2024-09-17 09:15:00+00:00,2602.8,2601.2000000000003,-15.99999999999909,-18.99999999999909,-1.0,15.99999999999909,15.99999999999909,3.0,sl,0,GC:ict_sweep_fvg,15.0,1.0,-284.99999999998636,284.99999999998636,239.99999999998636,2024-09-17
futures,NQ,ict_sweep_fvg,short,18056,18064,18064,2024-09-17 09:45:00+00:00,2024-09-17 11:45:00+00:00,2024-09-17 11:45:00+00:00,19542.25,19553.75,-46.0,-49.0,-1.1395348837209305,46.0,46.0,3.0,sl,0,NQ:ict_sweep_fvg,15.0,0.5,-367.5,367.5,345.0,2024-09-17
futures,GC,ict_sweep_fvg,long,18091,18096,18096,2024-09-17 11:15:00+00:00,2024-09-17 12:30:00+00:00,2024-09-17 12:30:00+00:00,2602.6000000000004,2600.6000000000004,-20.0,-23.0,-1.0,20.0,20.0,3.0,sl,0,GC:ict_sweep_fvg,15.0,1.0,-345.0,345.0,300.0,2024-09-17
futures,NQ,momentum,long,334477,334478,334504,2024-09-17 16:15:00+00:00,2024-09-17 16:30:00+00:00,2024-09-18 00:00:00+00:00,19457.25,19494.75,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,26,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2024-09-17
futures,RTY,ict_sweep_fvg,short,18168,18178,18178,2024-09-18 15:00:00+00:00,2024-09-18 17:30:00+00:00,2024-09-18 17:30:00+00:00,2232.4,2228.6,38.00000000000182,35.00000000000182,1.0,38.00000000000182,38.00000000000182,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,700.0000000000364,820.0000000000364,760.0000000000364,2024-09-18
futures,CL,momentum,long,337190,337191,337200,2024-09-19 10:30:00+00:00,2024-09-19 10:45:00+00:00,2024-09-19 13:00:00+00:00,70.37,71.08,70.99999999999937,67.99999999999937,0.1351888667992035,500.0,500.0,3.0,signal,9,CL:momentum,2.0,1.0,135.99999999999875,1006.0,1000.0,2024-09-19
futures,YM,ict_sweep_fvg,short,18257,18266,18266,2024-09-19 14:00:00+00:00,2024-09-19 16:15:00+00:00,2024-09-19 16:15:00+00:00,42399.0,42441.0,-42.0,-45.0,-1.1538461538461535,42.0,42.0,3.0,sl,0,YM:ict_sweep_fvg,35.0,0.5,-787.5,787.5,735.0,2024-09-19
futures,NQ,momentum,long,334747,334748,334750,2024-09-20 14:45:00+00:00,2024-09-20 15:00:00+00:00,2024-09-20 15:30:00+00:00,19942.0,19979.5,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,2,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2024-09-20
futures,CL,momentum,long,337360,337361,337388,2024-09-23 07:00:00+00:00,2024-09-23 07:15:00+00:00,2024-09-23 14:00:00+00:00,71.1,71.67,57.00000000000074,54.00000000000074,0.1073558648111346,500.0,500.0,3.0,signal,27,CL:momentum,2.0,1.0,108.00000000000148,1006.0,1000.0,2024-09-23
futures,NQ,momentum,long,334809,334810,334810,2024-09-23 07:15:00+00:00,2024-09-23 07:30:00+00:00,2024-09-23 07:30:00+00:00,20008.5,20046.0,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,1,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2024-09-23
futures,NQ,ict_sweep_fvg,short,18413,18416,18425,2024-09-23 07:00:00+00:00,2024-09-23 07:45:00+00:00,2024-09-23 10:00:00+00:00,20049.25,20088.75,-158.0,-161.0,-1.038709677419355,158.0,158.0,3.0,sl,9,NQ:ict_sweep_fvg,15.0,0.5,-1207.5,1207.5,1185.0,2024-09-23
futures,YM,ict_sweep_fvg,short,18412,18420,18420,2024-09-23 06:45:00+00:00,2024-09-23 08:45:00+00:00,2024-09-23 08:45:00+00:00,42457.0,42426.0,31.0,28.0,1.0,31.0,31.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,490.0,595.0,542.5,2024-09-23
futures,GC,ict_sweep_fvg,short,18442,18454,18460,2024-09-23 07:00:00+00:00,2024-09-23 10:00:00+00:00,2024-09-23 11:30:00+00:00,2647.6000000000004,2649.9,-22.99999999999727,-25.99999999999727,-1.300000000000041,23.00000000000182,22.99999999999727,3.0,sl,6,GC:ict_sweep_fvg,15.0,1.0,-389.9999999999591,389.9999999999591,345.0000000000273,2024-09-23
futures,CL,ict_sweep_fvg,short,18463,18478,18478,2024-09-23 06:45:00+00:00,2024-09-23 10:30:00+00:00,2024-09-23 10:30:00+00:00,71.34,71.22,12.000000000000457,9.000000000000455,1.0,12.000000000000457,12.000000000000457,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,315.0000000000159,525.000000000016,420.000000000016,2024-09-23
futures,RTY,ict_sweep_fvg,short,18411,18426,18436,2024-09-23 06:45:00+00:00,2024-09-23 10:30:00+00:00,2024-09-23 13:00:00+00:00,2261.1,2264.3,-32.00000000000273,-35.00000000000273,-1.2068965517241184,31.99999999999818,32.00000000000273,3.0,sl,10,RTY:ict_sweep_fvg,40.0,0.5,-700.0000000000546,700.0000000000546,639.9999999999636,2024-09-23
futures,CL,momentum,long,337392,337393,337460,2024-09-23 15:00:00+00:00,2024-09-23 15:15:00+00:00,2024-09-24 09:00:00+00:00,70.92,71.9,98.0000000000004,95.0000000000004,0.1888667992047721,500.0,500.0,3.0,signal,67,CL:momentum,2.0,1.0,190.0000000000008,1006.0,1000.0,2024-09-23
futures,YM,ict_sweep_fvg,short,18520,18523,18529,2024-09-24 10:45:00+00:00,2024-09-24 11:30:00+00:00,2024-09-24 13:00:00+00:00,42545.0,42577.0,-32.0,-35.0,-1.206896551724138,32.0,32.0,3.0,sl,6,YM:ict_sweep_fvg,35.0,0.5,-612.5,612.5,560.0,2024-09-24
futures,GC,ict_sweep_fvg,short,18548,18558,18558,2024-09-24 10:30:00+00:00,2024-09-24 13:00:00+00:00,2024-09-24 13:00:00+00:00,2658.7000000000003,2661.1000000000004,-24.00000000000091,-27.00000000000091,-1.2857142857142734,24.00000000000091,24.00000000000091,3.0,sl,0,GC:ict_sweep_fvg,15.0,1.0,-405.00000000001364,405.00000000001364,360.00000000001364,2024-09-24
futures,NQ,ict_sweep_fvg,short,18549,18555,18555,2024-09-24 18:00:00+00:00,2024-09-24 19:30:00+00:00,2024-09-24 19:30:00+00:00,20163.75,20151.5,49.0,46.0,1.0,49.0,49.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,345.0,390.0,367.5,2024-09-24
futures,CL,ict_sweep_fvg,long,18672,18682,18682,2024-09-25 13:00:00+00:00,2024-09-25 15:30:00+00:00,2024-09-25 15:30:00+00:00,70.33,70.56,23.0000000000004,20.0000000000004,0.7692307692308148,23.0000000000004,22.999999999998977,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,700.0000000000141,909.9999999999642,805.0000000000141,2024-09-25
futures,NQ,ict_sweep_fvg,short,18634,18640,18640,2024-09-25 16:15:00+00:00,2024-09-25 17:45:00+00:00,2024-09-25 17:45:00+00:00,20192.25,20168.25,96.0,93.0,1.0,96.0,96.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,697.5,742.5,720.0,2024-09-25
futures,GC,ict_sweep_fvg,long,18865,18880,18880,2024-09-27 20:45:00+00:00,2024-09-30 01:30:00+00:00,2024-09-30 01:30:00+00:00,2678.5,2681.5,30.0,27.0,0.8181818181818182,30.0,30.0,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,405.0,495.0,450.0,2024-09-30
futures,CL,ict_sweep_fvg,short,18902,18907,18918,2024-09-30 01:30:00+00:00,2024-09-30 02:45:00+00:00,2024-09-30 05:30:00+00:00,68.58,68.8,-21.999999999999886,-24.999999999999886,-1.3157894736842124,21.999999999999886,21.999999999999886,3.0,sl,11,CL:ict_sweep_fvg,35.0,1.0,-874.999999999996,874.999999999996,769.999999999996,2024-09-30
futures,CL,momentum,long,337823,337824,337943,2024-09-30 07:45:00+00:00,2024-09-30 08:00:00+00:00,2024-10-01 14:45:00+00:00,68.57,70.21,164.00000000000006,161.00000000000006,0.3200795228628231,500.0,500.0,3.0,signal,119,CL:momentum,2.0,1.0,322.0000000000001,1006.0,1000.0,2024-09-30
futures,NQ,ict_sweep_fvg,long,18871,18882,18882,2024-09-30 06:30:00+00:00,2024-09-30 09:15:00+00:00,2024-09-30 09:15:00+00:00,20171.75,20197.25,102.0,99.0,0.9428571428571428,102.0,102.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,742.5,787.5,765.0,2024-09-30
futures,6B,mean_reversion,short,336827,336828,336868,2024-09-30 09:45:00+00:00,2024-09-30 10:00:00+00:00,2024-09-30 20:00:00+00:00,1.3392,1.337,21.9999999999998,18.9999999999998,0.0935960591132994,500.0,200.0,3.0,signal,40,6B:mean_reversion,9.0,0.625,106.87499999999888,1141.875,2812.5,2024-09-30
futures,CL,ict_sweep_fvg,long,18943,18948,18948,2024-09-30 11:45:00+00:00,2024-09-30 13:00:00+00:00,2024-09-30 13:00:00+00:00,67.86,68.03,17.00000000000017,14.00000000000017,0.7000000000000025,17.00000000000017,17.00000000000017,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,490.00000000000597,700.0000000000059,595.0000000000059,2024-09-30
futures,RTY,ict_sweep_fvg,short,18903,18911,18911,2024-09-30 14:45:00+00:00,2024-09-30 16:45:00+00:00,2024-09-30 16:45:00+00:00,2253.4,2251.1,23.00000000000182,20.00000000000182,1.0,23.00000000000182,23.00000000000182,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,400.0000000000364,520.0000000000364,460.0000000000364,2024-09-30
futures,NQ,ict_sweep_fvg,long,18902,18917,18917,2024-09-30 14:15:00+00:00,2024-09-30 18:00:00+00:00,2024-09-30 18:00:00+00:00,20157.0,20186.75,119.0,116.0,0.9508196721311476,119.0,119.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,870.0,915.0,892.5,2024-09-30
futures,CL,ict_sweep_fvg,long,18951,18969,18969,2024-09-30 13:45:00+00:00,2024-09-30 18:15:00+00:00,2024-09-30 18:15:00+00:00,68.05,68.31,26.00000000000051,23.00000000000051,0.7931034482759046,26.00000000000051,25.99999999999909,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,805.000000000018,1014.9999999999682,910.000000000018,2024-09-30
futures,RTY,ict_sweep_fvg,long,19161,19174,19174,2024-10-03 10:15:00+00:00,2024-10-03 13:30:00+00:00,2024-10-03 13:30:00+00:00,2198.8,2200.8,20.0,17.0,0.7391304347826086,20.0,20.0,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,340.0,460.0,400.0,2024-10-03
futures,NQ,momentum,short,335572,335573,335573,2024-10-03 14:00:00+00:00,2024-10-03 14:15:00+00:00,2024-10-03 14:15:00+00:00,20026.0,19988.5,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,1,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2024-10-03
futures,YM,ict_sweep_fvg,long,19182,19187,19187,2024-10-03 15:15:00+00:00,2024-10-03 16:30:00+00:00,2024-10-03 16:30:00+00:00,42287.0,42320.0,33.0,30.0,0.8333333333333334,33.0,33.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,525.0,630.0,577.5,2024-10-03
futures,RTY,ict_sweep_fvg,long,19181,19187,19187,2024-10-03 15:15:00+00:00,2024-10-03 16:45:00+00:00,2024-10-03 16:45:00+00:00,2197.8,2194.8,-30.0,-33.0,-1.0,30.0,30.0,3.0,sl,0,RTY:ict_sweep_fvg,40.0,0.5,-660.0,660.0,600.0,2024-10-03
futures,NQ,ict_sweep_fvg,short,19301,19310,19312,2024-10-06 23:00:00+00:00,2024-10-07 01:15:00+00:00,2024-10-07 01:45:00+00:00,20246.25,20227.75,74.0,71.0,1.0,74.0,74.0,3.0,tp,2,NQ:ict_sweep_fvg,15.0,0.5,532.5,577.5,555.0,2024-10-07
futures,RTY,ict_sweep_fvg,long,19307,19311,19311,2024-10-07 00:45:00+00:00,2024-10-07 01:45:00+00:00,2024-10-07 01:45:00+00:00,2231.9,2233.9,20.0,17.0,0.7391304347826086,20.0,20.0,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,340.0,460.0,400.0,2024-10-07
futures,GC,ict_sweep_fvg,short,19383,19387,19387,2024-10-07 12:15:00+00:00,2024-10-07 13:15:00+00:00,2024-10-07 13:15:00+00:00,2671.9,2667.2000000000003,46.99999999999818,43.99999999999818,0.9999999999998966,46.99999999999818,47.00000000000273,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,659.9999999999727,750.0000000000409,704.9999999999727,2024-10-07
futures,GC,ict_sweep_fvg,long,19438,19453,19454,2024-10-08 03:00:00+00:00,2024-10-08 06:45:00+00:00,2024-10-08 07:00:00+00:00,2656.9,2654.4,-25.0,-28.0,-1.0,25.0,25.0,3.0,sl,1,GC:ict_sweep_fvg,15.0,1.0,-420.0,420.0,375.0,2024-10-08
futures,6B,mean_reversion,long,337373,337374,337679,2024-10-08 08:15:00+00:00,2024-10-08 08:30:00+00:00,2024-10-11 15:45:00+00:00,1.3093,1.3079,-13.999999999998458,-16.999999999998458,-0.0837438423645244,500.0,200.0,3.0,signal,305,6B:mean_reversion,9.0,0.625,-95.62499999999133,1141.875,2812.5,2024-10-08
futures,GC,ict_sweep_fvg,long,19464,19479,19479,2024-10-08 09:30:00+00:00,2024-10-08 13:15:00+00:00,2024-10-08 13:15:00+00:00,2657.7000000000003,2656.2000000000003,-15.0,-18.0,-1.0,15.0,15.0,3.0,sl,0,GC:ict_sweep_fvg,15.0,1.0,-270.0,270.0,225.0,2024-10-08
futures,GC,ict_sweep_fvg,long,19576,19584,19620,2024-10-09 14:30:00+00:00,2024-10-09 16:30:00+00:00,2024-10-10 02:30:00+00:00,2626.3,2629.9,35.99999999999909,32.99999999999909,0.8461538461538426,35.99999999999909,35.99999999999909,3.0,tp,36,GC:ict_sweep_fvg,15.0,1.0,494.99999999998636,584.9999999999864,539.9999999999864,2024-10-09
futures,GC,ict_sweep_fvg,short,19676,19680,19680,2024-10-10 16:30:00+00:00,2024-10-10 17:30:00+00:00,2024-10-10 17:30:00+00:00,2642.9,2639.9,30.0,27.0,1.0,30.0,30.0,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,405.0,495.0,450.0,2024-10-10
futures,CL,momentum,long,338646,338647,338843,2024-10-11 06:30:00+00:00,2024-10-11 06:45:00+00:00,2024-10-15 09:45:00+00:00,74.89,69.89,-500.0,-503.0,-1.0,500.0,500.0,3.0,sl,196,CL:momentum,2.0,1.0,-1006.0,1006.0,1000.0,2024-10-11
futures,YM,ict_sweep_fvg,short,19893,19902,19902,2024-10-15 09:00:00+00:00,2024-10-15 11:15:00+00:00,2024-10-15 11:15:00+00:00,43402.0,43371.0,31.0,28.0,1.0,31.0,31.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,490.0,595.0,542.5,2024-10-15
futures,GC,ict_sweep_fvg,short,19952,19959,19959,2024-10-15 16:30:00+00:00,2024-10-15 18:15:00+00:00,2024-10-15 18:15:00+00:00,2682.4,2680.4,20.0,17.0,1.0,20.0,20.0,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,255.0,345.0,300.0,2024-10-15
futures,NQ,momentum,short,336460,336461,336476,2024-10-17 06:00:00+00:00,2024-10-17 06:15:00+00:00,2024-10-17 10:00:00+00:00,20382.25,20507.25,-500.0,-503.0,-1.0,150.0,500.0,3.0,sl,15,NQ:momentum,4.0,0.5,-1006.0,1006.0,300.0,2024-10-17
futures,YM,ict_sweep_fvg,short,20081,20084,20084,2024-10-17 10:00:00+00:00,2024-10-17 10:45:00+00:00,2024-10-17 10:45:00+00:00,43357.0,43378.0,-21.0,-24.0,-1.3333333333333333,21.0,21.0,3.0,sl,0,YM:ict_sweep_fvg,35.0,0.5,-420.0,420.0,367.5,2024-10-17
futures,GC,ict_sweep_fvg,short,20114,20123,20123,2024-10-17 11:00:00+00:00,2024-10-17 13:15:00+00:00,2024-10-17 13:15:00+00:00,2701.3,2698.7000000000003,25.99999999999909,22.99999999999909,1.0,25.99999999999909,25.99999999999909,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,344.99999999998636,434.99999999998636,389.99999999998636,2024-10-17
futures,CL,momentum,short,339046,339047,339122,2024-10-17 14:30:00+00:00,2024-10-17 14:45:00+00:00,2024-10-18 10:30:00+00:00,70.82,70.23,58.99999999999892,55.99999999999892,0.1113320079522841,500.0,500.0,3.0,signal,75,CL:momentum,2.0,1.0,111.99999999999784,1006.0,1000.0,2024-10-17
futures,6B,mean_reversion,short,338134,338135,338208,2024-10-18 14:30:00+00:00,2024-10-18 14:45:00+00:00,2024-10-21 10:00:00+00:00,1.304,1.3018,21.9999999999998,18.9999999999998,0.0935960591132994,500.0,200.0,3.0,signal,73,6B:mean_reversion,9.0,0.625,106.87499999999888,1141.875,2812.5,2024-10-18
futures,CL,ict_sweep_fvg,long,20248,20256,20256,2024-10-18 16:00:00+00:00,2024-10-18 18:00:00+00:00,2024-10-18 18:00:00+00:00,69.4,69.68,28.000000000000117,25.000000000000117,0.8064516129032265,28.000000000000117,28.000000000000117,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,875.0000000000041,1085.000000000004,980.0000000000041,2024-10-18
futures,YM,ict_sweep_fvg,short,20208,20213,20213,2024-10-18 18:45:00+00:00,2024-10-18 20:00:00+00:00,2024-10-18 20:00:00+00:00,43537.0,43516.0,21.0,18.0,1.0,21.0,21.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,315.0,420.0,367.5,2024-10-18
futures,CL,ict_sweep_fvg,short,20280,20284,20284,2024-10-21 01:00:00+00:00,2024-10-21 02:00:00+00:00,2024-10-21 02:00:00+00:00,68.9,68.74,16.00000000000108,13.00000000000108,1.0000000000001092,16.00000000000108,15.99999999999966,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,455.0000000000378,664.9999999999881,560.0000000000377,2024-10-21
futures,GC,ict_sweep_fvg,long,20318,20326,20326,2024-10-21 16:00:00+00:00,2024-10-21 18:00:00+00:00,2024-10-21 18:00:00+00:00,2734.9,2734.0,-9.00000000000091,-12.00000000000091,-1.0,9.00000000000091,9.00000000000091,3.0,sl,0,GC:ict_sweep_fvg,15.0,1.0,-180.00000000001364,180.00000000001364,135.00000000001364,2024-10-21
futures,NQ,ict_sweep_fvg,long,20304,20317,20317,2024-10-21 19:45:00+00:00,2024-10-22 00:00:00+00:00,2024-10-22 00:00:00+00:00,20491.25,20513.25,88.0,85.0,0.934065934065934,88.0,88.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,637.5,682.5,660.0,2024-10-22
futures,NQ,momentum,short,336767,336768,336784,2024-10-22 13:45:00+00:00,2024-10-22 14:00:00+00:00,2024-10-22 18:00:00+00:00,20461.0,20586.0,-500.0,-503.0,-1.0,150.0,500.0,3.0,sl,16,NQ:momentum,4.0,0.5,-1006.0,1006.0,300.0,2024-10-22
futures,GC,ict_sweep_fvg,short,20408,20412,20413,2024-10-22 15:30:00+00:00,2024-10-22 16:30:00+00:00,2024-10-22 16:45:00+00:00,2755.4,2757.2000000000003,-18.00000000000182,-21.00000000000182,-1.3999999999999515,17.99999999999727,18.00000000000182,3.0,sl,1,GC:ict_sweep_fvg,15.0,1.0,-315.0000000000273,315.0000000000273,269.9999999999591,2024-10-22
futures,YM,ict_sweep_fvg,long,20382,20397,20397,2024-10-22 16:15:00+00:00,2024-10-22 20:00:00+00:00,2024-10-22 20:00:00+00:00,43121.0,43102.0,-19.0,-22.0,-1.0,19.0,19.0,3.0,sl,0,YM:ict_sweep_fvg,35.0,0.5,-385.0,385.0,332.5,2024-10-22
futures,YM,ict_sweep_fvg,short,20731,20735,20735,2024-10-28 11:30:00+00:00,2024-10-28 12:30:00+00:00,2024-10-28 12:30:00+00:00,42476.0,42459.0,17.0,14.0,1.0,17.0,17.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,245.0,350.0,297.5,2024-10-28
futures,NQ,ict_sweep_fvg,short,20739,20742,20743,2024-10-28 13:30:00+00:00,2024-10-28 14:15:00+00:00,2024-10-28 14:30:00+00:00,20597.75,20568.5,117.0,114.0,1.0,117.0,117.0,3.0,tp,1,NQ:ict_sweep_fvg,15.0,0.5,855.0,900.0,877.5,2024-10-28
futures,RTY,ict_sweep_fvg,short,20806,20811,20811,2024-10-29 07:30:00+00:00,2024-10-29 08:45:00+00:00,2024-10-29 08:45:00+00:00,2259.8,2256.7000000000003,30.99999999999909,27.99999999999909,1.0,30.99999999999909,30.99999999999909,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,559.9999999999818,679.9999999999818,619.9999999999818,2024-10-29
futures,YM,ict_sweep_fvg,long,20832,20843,20844,2024-10-29 13:45:00+00:00,2024-10-29 16:30:00+00:00,2024-10-29 16:45:00+00:00,42462.0,42527.0,65.0,62.0,0.9117647058823528,65.0,65.0,3.0,tp,1,YM:ict_sweep_fvg,35.0,0.5,1085.0,1190.0,1137.5,2024-10-29
futures,6B,mean_reversion,short,338849,338850,338863,2024-10-30 09:15:00+00:00,2024-10-30 09:30:00+00:00,2024-10-30 12:45:00+00:00,1.3001,1.2952,49.00000000000127,46.00000000000127,0.2266009852216811,500.0,200.0,3.0,signal,13,6B:mean_reversion,9.0,0.625,258.75000000000716,1141.875,2812.5,2024-10-30
futures,CL,ict_sweep_fvg,short,20989,20993,20993,2024-10-30 17:15:00+00:00,2024-10-30 18:15:00+00:00,2024-10-30 18:15:00+00:00,68.55,68.68,-13.000000000000966,-16.000000000000966,-1.599999999999942,12.999999999999543,13.000000000000966,3.0,sl,0,CL:ict_sweep_fvg,35.0,1.0,-560.0000000000339,560.0000000000339,454.999999999984,2024-10-30
futures,NQ,ict_sweep_fvg,long,20961,20976,20981,2024-10-31 00:00:00+00:00,2024-10-31 03:45:00+00:00,2024-10-31 05:00:00+00:00,20418.75,20400.75,-72.0,-75.0,-1.0,72.0,72.0,3.0,sl,5,NQ:ict_sweep_fvg,15.0,0.5,-562.5,562.5,540.0,2024-10-31
futures,CL,momentum,long,339941,339942,339947,2024-10-31 08:15:00+00:00,2024-10-31 08:30:00+00:00,2024-10-31 09:45:00+00:00,68.35,69.06,71.0000000000008,68.0000000000008,0.1351888667992063,500.0,500.0,3.0,signal,5,CL:momentum,2.0,1.0,136.0000000000016,1006.0,1000.0,2024-10-31
futures,RTY,ict_sweep_fvg,long,21084,21087,21087,2024-11-01 08:00:00+00:00,2024-11-01 08:45:00+00:00,2024-11-01 08:45:00+00:00,2204.6,2206.7000000000003,21.00000000000364,18.000000000003638,0.75000000000018,21.00000000000364,20.99999999999909,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,360.00000000007276,479.9999999999818,420.0000000000728,2024-11-01
futures,YM,ict_sweep_fvg,short,21171,21173,21173,2024-11-04 07:30:00+00:00,2024-11-04 08:00:00+00:00,2024-11-04 08:00:00+00:00,42159.0,42138.0,21.0,18.0,1.0,21.0,21.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,315.0,420.0,367.5,2024-11-04
futures,GC,ict_sweep_fvg,short,21199,21208,21209,2024-11-04 07:15:00+00:00,2024-11-04 09:30:00+00:00,2024-11-04 09:45:00+00:00,2750.9,2752.4,-15.0,-18.0,-1.5,15.0,15.0,3.0,sl,1,GC:ict_sweep_fvg,15.0,1.0,-270.0,270.0,225.0,2024-11-04
futures,NQ,ict_sweep_fvg,short,21190,21192,21192,2024-11-04 12:15:00+00:00,2024-11-04 12:45:00+00:00,2024-11-04 12:45:00+00:00,20152.25,20130.5,87.0,84.0,1.0,87.0,87.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,630.0,675.0,652.5,2024-11-04
futures,NQ,ict_sweep_fvg,short,21193,21202,21202,2024-11-04 13:00:00+00:00,2024-11-04 15:15:00+00:00,2024-11-04 15:15:00+00:00,20161.25,20179.5,-73.0,-76.0,-1.0857142857142856,73.0,73.0,3.0,sl,0,NQ:ict_sweep_fvg,15.0,0.5,-570.0,570.0,547.5,2024-11-04
futures,CL,ict_sweep_fvg,short,21254,21256,21256,2024-11-04 15:30:00+00:00,2024-11-04 16:00:00+00:00,2024-11-04 16:00:00+00:00,71.03,70.86,17.00000000000017,14.00000000000017,1.0,17.00000000000017,17.00000000000017,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,490.00000000000597,700.0000000000059,595.0000000000059,2024-11-04
futures,NQ,ict_sweep_fvg,short,21207,21212,21213,2024-11-04 16:30:00+00:00,2024-11-04 17:45:00+00:00,2024-11-04 18:00:00+00:00,20143.5,20105.25,153.0,150.0,1.0,153.0,153.0,3.0,tp,1,NQ:ict_sweep_fvg,15.0,0.5,1125.0,1170.0,1147.5,2024-11-04
futures,GC,ict_sweep_fvg,long,21276,21286,21286,2024-11-05 03:30:00+00:00,2024-11-05 06:00:00+00:00,2024-11-05 06:00:00+00:00,2740.6000000000004,2742.4,17.99999999999727,14.999999999997272,0.7142857142855225,17.99999999999727,18.00000000000182,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,224.99999999995907,315.0000000000273,269.9999999999591,2024-11-05
futures,CL,momentum,short,340416,340417,340517,2024-11-07 13:00:00+00:00,2024-11-07 13:15:00+00:00,2024-11-08 15:15:00+00:00,71.44,70.33,110.99999999999994,107.99999999999994,0.2147117296222662,500.0,500.0,3.0,signal,100,CL:momentum,2.0,1.0,215.9999999999999,1006.0,1000.0,2024-11-07
futures,YM,ict_sweep_fvg,short,21470,21475,21475,2024-11-07 13:15:00+00:00,2024-11-07 14:30:00+00:00,2024-11-07 14:30:00+00:00,43951.0,43914.0,37.0,34.0,1.0,37.0,37.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,595.0,700.0,647.5,2024-11-07
futures,CL,ict_sweep_fvg,long,21673,21689,21689,2024-11-11 05:15:00+00:00,2024-11-11 09:15:00+00:00,2024-11-11 09:15:00+00:00,70.09,70.06,-3.0000000000001137,-6.000000000000114,-1.0,3.0000000000001137,3.0000000000001137,3.0,sl,0,CL:ict_sweep_fvg,35.0,1.0,-210.00000000000398,210.00000000000398,105.00000000000398,2024-11-11
